ID,Station (ft),Terrain Profile (ft)
9454,3711.56,339.669
9455,3712.462,339.667
9456,3713.371,339.664
9457,3714.286,339.662
9458,3714.286,339.662
9459,3715.203,339.66
9460,3715.203,339.66
9461,3715.203,339.66
9462,3715.203,339.66
9463,3715.203,339.66
9464,3716.113,339.658
9465,3716.114,339.658
9466,3717.011,339.656
9467,3717.011,339.656
9468,3717.011,339.656
9469,3717.011,339.656
9470,3717.011,339.656
9471,3717.011,339.656
9472,3717.011,339.656
9473,3717.011,339.656
9474,3717.011,339.656
9475,3717.011,339.656
9476,3717.011,339.656
9477,3717.011,339.656
9478,3717.011,339.656
9479,3717.011,339.656
9480,3717.011,339.656
9481,3717.011,339.656
9482,3717.011,339.656
9483,3717.011,339.656
9484,3717.011,339.656
9485,3717.011,339.656
9486,3717.011,339.656
9487,3717.011,339.656
9488,3717.011,339.656
9489,3717.011,339.656
9490,3717.011,339.656
9491,3717.011,339.656
9492,3717.011,339.656
9493,3717.011,339.656
9494,3717.011,339.656
9495,3717.011,339.656
9496,3717.011,339.656
9497,3717.011,339.656
9498,3717.011,339.656
9499,3717.011,339.656
9500,3717.011,339.656
9501,3717.011,339.656
9502,3717.011,339.656
9503,3717.011,339.656
9504,3717.011,339.656
9505,3717.011,339.656
9506,3717.011,339.656
9507,3717.011,339.656
9508,3717.011,339.656
9509,3717.011,339.656
9510,3717.011,339.656
9511,3717.011,339.656
9512,3717.011,339.656
9513,3717.892,339.654
9514,3717.892,339.654
9515,3718.757,339.652
9516,3718.757,339.652
9517,3718.757,339.652
9518,3718.757,339.652
9519,3718.757,339.652
9520,3718.757,339.652
9521,3719.612,339.649
9522,3719.612,339.649
9523,3720.04,339.648
9524,3720.902,339.646
9525,3720.902,339.646
9526,3721.335,339.645
9527,3721.335,339.645
9528,3721.335,339.645
9529,3721.335,339.645
9530,3721.335,339.645
9531,3721.335,339.645
9532,3721.335,339.645
9533,3721.335,339.645
9534,3721.335,339.645
9535,3722.21,339.643
9536,3722.21,339.643
9537,3722.21,339.643
9538,3722.21,339.643
9539,3722.21,339.643
9540,3723.088,339.641
9541,3723.088,339.641
9542,3723.971,339.639
9543,3723.971,339.639
9544,3723.971,339.639
9545,3723.971,339.639
9546,3723.971,339.639
9547,3723.971,339.639
9548,3723.971,339.639
9549,3723.971,339.639
9550,3723.971,339.639
9551,3723.971,339.639
9552,3723.971,339.639
9553,3723.971,339.639
9554,3723.971,339.639
9555,3723.971,339.639
9556,3723.971,339.639
9557,3723.971,339.639
9558,3723.971,339.639
9559,3723.971,339.639
9560,3723.971,339.639
9561,3723.971,339.639
9562,3723.971,339.639
9563,3723.971,339.639
9564,3723.971,339.639
9565,3723.971,339.639
9566,3723.971,339.639
9567,3723.971,339.639
9568,3723.971,339.639
9569,3723.971,339.639
9570,3723.971,339.639
9571,3723.971,339.639
9572,3723.971,339.639
9573,3723.971,339.639
9574,3723.971,339.639
9575,3723.971,339.639
9576,3723.971,339.639
9577,3723.971,339.639
9578,3723.971,339.639
9579,3723.971,339.639
9580,3723.971,339.639
9581,3723.971,339.639
9582,3723.971,339.639
9583,3724.865,339.637
9584,3724.865,339.637
9585,3724.865,339.637
9586,3724.865,339.637
9587,3724.865,339.637
9588,3724.865,339.637
9589,3724.865,339.637
9590,3725.774,339.635
9591,3725.774,339.635
9592,3726.696,339.633
9593,3726.696,339.633
9594,3727.624,339.63
9595,3728.548,339.628
9596,3728.548,339.628
9597,3728.548,339.628
9598,3728.548,339.628
9599,3728.548,339.628
9600,3728.548,339.628
9601,3728.548,339.628
9602,3728.548,339.628
9603,3728.548,339.628
9604,3728.548,339.628
9605,3728.548,339.628
9606,3728.548,339.628
9607,3728.548,339.628
9608,3728.548,339.628
9609,3728.548,339.628
9610,3728.548,339.628
9611,3728.548,339.628
9612,3728.548,339.628
9613,3728.548,339.628
9614,3728.548,339.628
9615,3728.548,339.628
9616,3728.548,339.628
9617,3728.548,339.628
9618,3728.548,339.628
9619,3728.548,339.628
9620,3728.548,339.628
9621,3728.548,339.628
9622,3728.548,339.628
9623,3728.548,339.628
9624,3728.548,339.628
9625,3728.548,339.628
9626,3728.548,339.628
9627,3728.548,339.628
9628,3728.548,339.628
9629,3728.548,339.628
9630,3729.462,339.626
9631,3729.462,339.626
9632,3729.462,339.626
9633,3729.462,339.626
9634,3729.463,339.626
9635,3730.369,339.624
9636,3730.369,339.624
9637,3731.275,339.622
9638,3731.275,339.622
9639,3731.275,339.622
9640,3731.275,339.622
9641,3731.275,339.622
9642,3732.198,339.619
9643,3732.198,339.619
9644,3732.198,339.619
9645,3732.198,339.619
9646,3732.198,339.619
9647,3732.198,339.619
9648,3732.198,339.619
9649,3732.198,339.619
9650,3732.198,339.619
9651,3732.198,339.619
9652,3732.198,339.619
9653,3732.198,339.619
9654,3732.198,339.619
9655,3732.198,339.619
9656,3732.198,339.619
9657,3732.198,339.619
9658,3732.198,339.619
9659,3732.198,339.619
9660,3732.198,339.619
9661,3732.198,339.619
9662,3732.198,339.619
9663,3732.198,339.619
9664,3732.198,339.619
9665,3732.198,339.619
9666,3732.198,339.619
9667,3732.198,339.619
9668,3732.198,339.619
9669,3732.198,339.619
9670,3732.198,339.619
9671,3732.198,339.619
9672,3732.198,339.619
9673,3732.198,339.619
9674,3732.198,339.619
9675,3732.198,339.619
9676,3732.198,339.619
9677,3732.198,339.619
9678,3732.198,339.619
9679,3732.198,339.619
9680,3732.198,339.619
9681,3733.167,339.617
9682,3733.167,339.617
9683,3733.167,339.617
9684,3733.167,339.617
9685,3733.167,339.617
9686,3733.167,339.617
9687,3733.167,339.617
9688,3733.167,339.617
9689,3733.167,339.617
9690,3733.167,339.617
9691,3733.167,339.617
9692,3733.167,339.617
9693,3733.167,339.617
9694,3733.167,339.617
9695,3733.167,339.617
9696,3733.167,339.617
9697,3733.167,339.617
9698,3733.167,339.617
9699,3733.167,339.617
9700,3733.167,339.617
9701,3733.167,339.617
9702,3733.167,339.617
9703,3733.167,339.617
9704,3733.167,339.617
9705,3733.167,339.617
9706,3733.167,339.617
9707,3733.167,339.617
9708,3733.167,339.617
9709,3733.167,339.617
9710,3733.167,339.617
9711,3733.167,339.617
9712,3733.167,339.617
9713,3733.167,339.617
9714,3733.167,339.617
9715,3733.167,339.617
9716,3733.167,339.617
9717,3733.167,339.617
9718,3733.167,339.617
9719,3733.167,339.617
9720,3734.191,339.615
9721,3734.191,339.615
9722,3734.191,339.615
9723,3734.191,339.615
9724,3734.191,339.615
9725,3734.191,339.615
9726,3734.191,339.615
9727,3735.228,339.612
9728,3736.225,339.61
9729,3736.225,339.61
9730,3736.225,339.61
9731,3736.225,339.61
9732,3736.225,339.61
9733,3737.166,339.608
9734,3738.06,339.605
9735,3738.06,339.605
9736,3738.934,339.603
9737,3738.934,339.603
9738,3738.934,339.603
9739,3738.934,339.603
9740,3738.934,339.603
9741,3738.934,339.603
9742,3738.934,339.603
9743,3738.934,339.603
9744,3738.934,339.603
9745,3738.934,339.603
9746,3738.934,339.603
9747,3738.934,339.603
9748,3738.934,339.603
9749,3738.934,339.603
9750,3738.934,339.603
9751,3738.934,339.603
9752,3738.934,339.603
9753,3738.934,339.603
9754,3738.934,339.603
9755,3738.934,339.603
9756,3738.934,339.603
9757,3738.934,339.603
9758,3738.934,339.603
9759,3738.934,339.603
9760,3738.934,339.603
9761,3738.934,339.603
9762,3738.934,339.603
9763,3738.934,339.603
9764,3738.934,339.603
9765,3738.934,339.603
9766,3738.934,339.603
9767,3738.934,339.603
9768,3738.934,339.603
9769,3738.934,339.603
9770,3738.934,339.603
9771,3738.934,339.603
9772,3738.934,339.603
9773,3738.934,339.603
9774,3738.934,339.603
9775,3738.934,339.603
9776,3738.934,339.603
9777,3739.82,339.601
9778,3739.821,339.601
9779,3740.736,339.599
9780,3740.736,339.599
9781,3740.736,339.599
9782,3740.736,339.599
9783,3740.736,339.599
9784,3740.737,339.599
9785,3741.672,339.597
9786,3741.672,339.597
9787,3741.672,339.597
9788,3741.672,339.597
9789,3741.672,339.597
9790,3742.609,339.595
9791,3742.609,339.595
9792,3742.609,339.595
9793,3742.609,339.595
9794,3742.609,339.595
9795,3742.609,339.595
9796,3742.609,339.595
9797,3742.609,339.595
9798,3742.609,339.595
9799,3743.539,339.592
9800,3744.466,339.59
9801,3744.466,339.59
9802,3744.466,339.59
9803,3744.466,339.59
9804,3744.466,339.59
9805,3744.466,339.59
9806,3744.466,339.59
9807,3745.39,339.588
9808,3745.391,339.588
9809,3746.315,339.586
9810,3746.315,339.586
9811,3747.241,339.584
9812,3748.165,339.581
9813,3748.165,339.581
9814,3748.165,339.581
9815,3748.165,339.581
9816,3748.165,339.581
9817,3748.165,339.581
9818,3748.165,339.581
9819,3748.165,339.581
9820,3748.165,339.581
9821,3748.165,339.581
9822,3748.165,339.581
9823,3748.165,339.581
9824,3748.165,339.581
9825,3748.165,339.581
9826,3748.165,339.581
9827,3748.165,339.581
9828,3748.165,339.581
9829,3748.165,339.581
9830,3748.165,339.581
9831,3748.165,339.581
9832,3748.165,339.581
9833,3748.165,339.581
9834,3748.165,339.581
9835,3748.165,339.581
9836,3748.165,339.581
9837,3748.165,339.581
9838,3748.165,339.581
9839,3748.165,339.581
9840,3748.165,339.581
9841,3748.165,339.581
9842,3748.165,339.581
9843,3749.09,339.579
9844,3749.09,339.579
9845,3749.09,339.579
9846,3749.09,339.579
9847,3749.09,339.579
9848,3749.09,339.579
9849,3749.09,339.579
9850,3749.09,339.579
9851,3749.09,339.579
9852,3749.09,339.579
9853,3749.09,339.579
9854,3749.09,339.579
9855,3749.09,339.579
9856,3749.09,339.579
9857,3749.09,339.579
9858,3749.09,339.579
9859,3749.09,339.579
9860,3749.09,339.579
9861,3749.09,339.579
9862,3749.09,339.579
9863,3749.09,339.579
9864,3749.09,339.579
9865,3749.09,339.579
9866,3749.09,339.579
9867,3749.09,339.579
9868,3749.09,339.579
9869,3749.09,339.579
9870,3749.09,339.579
9871,3749.09,339.579
9872,3749.09,339.579
9873,3749.09,339.579
9874,3749.09,339.579
9875,3749.09,339.579
9876,3749.09,339.579
9877,3749.09,339.579
9878,3749.09,339.579
9879,3749.09,339.579
9880,3749.09,339.579
9881,3749.09,339.579
9882,3750.014,339.577
9883,3750.015,339.577
9884,3751.856,339.572
9885,3752.767,339.57
9886,3752.767,339.57
9887,3752.767,339.57
9888,3752.767,339.57
9889,3752.767,339.57
9890,3752.767,339.57
9891,3753.669,339.568
9892,3753.669,339.568
9893,3753.669,339.568
9894,3753.669,339.568
9895,3754.566,339.566
9896,3754.567,339.566
9897,3755.465,339.564
9898,3755.465,339.564
9899,3756.39,339.562
9900,3758.696,339.556
9901,3758.696,339.556
9902,3758.696,339.556
9903,3758.696,339.556
9904,3758.696,339.556
9905,3758.696,339.556
9906,3758.696,339.556
9907,3758.696,339.556
9908,3758.696,339.556
9909,3758.696,339.556
9910,3758.696,339.556
9911,3760.206,339.553
9912,3760.206,339.553
9913,3760.206,339.553
9914,3761.741,339.549
9915,3761.741,339.549
9916,3761.741,339.549
9917,3761.741,339.549
9918,3761.741,339.549
9919,3763.065,339.546
9920,3763.065,339.546
9921,3763.065,339.546
9922,3763.065,339.546
9923,3763.065,339.546
9924,3763.065,339.546
9925,3763.065,339.546
9926,3763.065,339.546
9927,3763.065,339.546
9928,3763.065,339.546
9929,3763.065,339.546
9930,3763.065,339.546
9931,3763.065,339.546
9932,3763.065,339.546
9933,3763.065,339.546
9934,3763.065,339.546
9935,3763.065,339.546
9936,3763.065,339.546
9937,3763.065,339.546
9938,3763.065,339.546
9939,3763.065,339.546
9940,3763.065,339.546
9941,3763.065,339.546
9942,3763.065,339.546
9943,3763.065,339.546
9944,3763.065,339.546
9945,3763.065,339.546
9946,3764.142,339.543
9947,3764.142,339.543
9948,3764.142,339.543
9949,3764.142,339.543
9950,3764.142,339.543
9951,3764.142,339.543
9952,3764.142,339.543
9953,3764.142,339.543
9954,3764.142,339.543
9955,3764.142,339.543
9956,3764.142,339.543
9957,3764.142,339.543
9958,3764.142,339.543
9959,3764.142,339.543
9960,3764.142,339.543
9961,3764.142,339.543
9962,3764.142,339.543
9963,3764.142,339.543
9964,3764.142,339.543
9965,3764.142,339.543
9966,3764.142,339.543
9967,3764.142,339.543
9968,3764.142,339.543
9969,3764.142,339.543
9970,3764.142,339.543
9971,3764.142,339.543
9972,3764.142,339.543
9973,3764.142,339.543
9974,3764.142,339.543
9975,3764.142,339.543
9976,3764.142,339.543
9977,3764.142,339.543
9978,3764.142,339.543
9979,3764.142,339.543
9980,3764.142,339.543
9981,3764.142,339.543
9982,3764.142,339.543
9983,3764.142,339.543
9984,3764.142,339.543
9985,3764.142,339.543
9986,3764.142,339.543
9987,3764.142,339.543
9988,3764.142,339.543
9989,3764.142,339.543
9990,3764.142,339.543
9991,3765.079,339.541
9992,3765.079,339.541
9993,3765.079,339.541
9994,3765.079,339.541
9995,3765.08,339.541
9996,3765.962,339.539
9997,3766.806,339.537
9998,3766.807,339.537
9999,3767.597,339.535
10000,3767.597,339.535
10001,3767.597,339.535
10002,3767.597,339.535
10003,3767.597,339.535
10004,3767.597,339.535
10005,3767.597,339.535
10006,3767.597,339.535
10007,3767.597,339.535
10008,3767.597,339.535
10009,3767.597,339.535
10010,3767.597,339.535
10011,3767.597,339.535
10012,3767.597,339.535
10013,3767.597,339.535
10014,3767.597,339.535
10015,3767.597,339.535
10016,3767.597,339.535
10017,3767.597,339.535
10018,3767.597,339.535
10019,3767.597,339.535
10020,3767.597,339.535
10021,3767.597,339.535
10022,3767.597,339.535
10023,3767.597,339.535
10024,3767.597,339.535
10025,3767.597,339.535
10026,3767.597,339.535
10027,3767.597,339.535
10028,3767.597,339.535
10029,3767.597,339.535
10030,3767.597,339.535
10031,3767.597,339.535
10032,3767.597,339.535
10033,3767.597,339.535
10034,3768.329,339.533
10035,3768.329,339.533
10036,3769.686,339.53
10037,3769.686,339.53
10038,3769.686,339.53
10039,3769.686,339.53
10040,3769.687,339.53
10041,3770.369,339.528
10042,3770.369,339.528
10043,3770.369,339.528
10044,3771.109,339.527
10045,3771.109,339.527
10046,3771.109,339.527
10047,3771.109,339.527
10048,3771.109,339.527
10049,3771.109,339.527
10050,3771.109,339.527
10051,3771.934,339.525
10052,3771.934,339.525
10053,3771.934,339.525
10054,3771.934,339.525
10055,3771.934,339.525
10056,3771.934,339.525
10057,3771.934,339.525
10058,3771.934,339.525
10059,3771.934,339.525
10060,3771.934,339.525
10061,3771.934,339.525
10062,3771.934,339.525
10063,3771.934,339.525
10064,3771.934,339.525
10065,3771.934,339.525
10066,3771.934,339.525
10067,3771.934,339.525
10068,3771.934,339.525
10069,3771.934,339.525
10070,3771.934,339.525
10071,3771.934,339.525
10072,3771.934,339.525
10073,3771.934,339.525
10074,3771.934,339.525
10075,3771.934,339.525
10076,3771.934,339.525
10077,3771.934,339.525
10078,3771.934,339.525
10079,3771.934,339.525
10080,3771.934,339.525
10081,3771.934,339.525
10082,3771.934,339.525
10083,3771.934,339.525
10084,3771.934,339.525
10085,3771.934,339.525
10086,3771.934,339.525
10087,3771.934,339.525
10088,3771.934,339.525
10089,3771.934,339.525
10090,3771.934,339.525
10091,3771.934,339.525
10092,3772.833,339.522
10093,3772.834,339.522
10094,3773.773,339.52
10095,3773.773,339.52
10096,3773.773,339.52
10097,3773.773,339.52
10098,3773.773,339.52
10099,3773.773,339.52
10100,3773.774,339.52
10101,3774.725,339.518
10102,3774.725,339.518
10103,3776.607,339.513
10104,3776.607,339.513
10105,3777.512,339.511
10106,3777.512,339.511
10107,3778.383,339.509
10108,3778.384,339.509
10109,3779.235,339.507
10110,3780.082,339.505
10111,3780.082,339.505
10112,3780.082,339.505
10113,3781.796,339.501
10114,3781.796,339.501
10115,3781.796,339.501
10116,3781.796,339.501
10117,3781.796,339.501
10118,3781.796,339.501
10119,3781.796,339.501
10120,3781.796,339.501
10121,3782.653,339.499
10122,3782.653,339.499
10123,3782.653,339.499
10124,3782.653,339.499
10125,3782.653,339.499
10126,3782.653,339.499
10127,3782.653,339.499
10128,3782.653,339.499
10129,3782.653,339.499
10130,3782.653,339.499
10131,3782.653,339.499
10132,3782.653,339.499
10133,3782.653,339.499
10134,3782.653,339.499
10135,3782.653,339.499
10136,3782.653,339.499
10137,3782.653,339.499
10138,3782.653,339.499
10139,3782.653,339.499
10140,3782.653,339.499
10141,3782.653,339.499
10142,3782.653,339.499
10143,3782.653,339.499
10144,3782.653,339.499
10145,3782.653,339.499
10146,3782.653,339.499
10147,3782.653,339.499
10148,3782.653,339.499
10149,3782.653,339.499
10150,3782.653,339.499
10151,3782.653,339.499
10152,3782.653,339.499
10153,3782.653,339.499
10154,3782.653,339.499
10155,3782.653,339.499
10156,3782.653,339.499
10157,3782.653,339.499
10158,3782.653,339.499
10159,3782.653,339.499
10160,3782.653,339.499
10161,3782.653,339.499
10162,3783.494,339.497
10163,3783.494,339.497
10164,3784.313,339.495
10165,3784.313,339.495
10166,3784.313,339.495
10167,3784.313,339.495
10168,3785.895,339.491
10169,3785.895,339.491
10170,3785.895,339.491
10171,3785.895,339.491
10172,3785.895,339.491
10173,3785.895,339.491
10174,3785.895,339.491
10175,3785.895,339.491
10176,3785.895,339.491
10177,3785.895,339.491
10178,3785.895,339.491
10179,3785.895,339.491
10180,3785.895,339.491
10181,3785.895,339.491
10182,3785.895,339.491
10183,3785.895,339.491
10184,3785.895,339.491
10185,3785.895,339.491
10186,3785.895,339.491
10187,3785.895,339.491
10188,3785.895,339.491
10189,3785.895,339.491
10190,3785.895,339.491
10191,3785.895,339.491
10192,3785.895,339.491
10193,3785.895,339.491
10194,3785.895,339.491
10195,3785.895,339.491
10196,3785.895,339.491
10197,3785.895,339.491
10198,3785.895,339.491
10199,3785.895,339.491
10200,3785.895,339.491
10201,3786.658,339.489
10202,3786.658,339.489
10203,3787.417,339.488
10204,3787.417,339.488
10205,3787.417,339.488
10206,3787.417,339.488
10207,3787.417,339.488
10208,3788.185,339.486
10209,3788.185,339.486
10210,3788.572,339.485
10211,3788.959,339.484
10212,3788.96,339.484
10213,3788.96,339.484
10214,3789.344,339.483
10215,3789.344,339.483
10216,3789.728,339.482
10217,3790.486,339.48
10218,3790.487,339.48
10219,3791.244,339.478
10220,3792.021,339.477
10221,3792.021,339.477
10222,3792.821,339.475
10223,3792.821,339.475
10224,3792.821,339.475
10225,3792.821,339.475
10226,3792.821,339.475
10227,3792.821,339.475
10228,3793.641,339.473
10229,3794.486,339.471
10230,3794.486,339.471
10231,3794.486,339.471
10232,3794.486,339.471
10233,3794.486,339.471
10234,3794.486,339.471
10235,3794.486,339.471
10236,3794.486,339.471
10237,3794.486,339.471
10238,3794.486,339.471
10239,3794.486,339.471
10240,3794.486,339.471
10241,3794.486,339.471
10242,3794.486,339.471
10243,3794.486,339.471
10244,3794.486,339.471
10245,3794.486,339.471
10246,3794.486,339.471
10247,3794.486,339.471
10248,3794.486,339.471
10249,3794.486,339.471
10250,3794.486,339.471
10251,3794.486,339.471
10252,3794.486,339.471
10253,3794.486,339.471
10254,3794.486,339.471
10255,3794.486,339.471
10256,3794.486,339.471
10257,3794.486,339.471
10258,3794.486,339.471
10259,3794.486,339.471
10260,3794.486,339.471
10261,3794.486,339.471
10262,3794.486,339.471
10263,3794.486,339.471
10264,3794.486,339.471
10265,3794.486,339.471
10266,3794.486,339.471
10267,3794.486,339.471
10268,3794.486,339.471
10269,3794.486,339.471
10270,3794.486,339.471
10271,3794.486,339.471
10272,3794.486,339.471
10273,3794.486,339.471
10274,3794.486,339.471
10275,3794.486,339.471
10276,3795.369,339.469
10277,3795.828,339.468
10278,3795.828,339.468
10279,3796.287,339.466
10280,3797.227,339.464
10281,3797.227,339.464
10282,3797.227,339.464
10283,3797.227,339.464
10284,3797.227,339.464
10285,3797.227,339.464
10286,3797.227,339.464
10287,3798.196,339.462
10288,3799.245,339.459
10289,3800.448,339.457
10290,3801.854,339.453
10291,3801.854,339.453
10292,3801.854,339.453
10293,3803.516,339.449
10294,3803.516,339.449
10295,3805.533,339.444
10296,3807.858,339.439
10297,3810.12,339.433
10298,3810.12,339.433
10299,3810.12,339.433
10300,3810.12,339.433
10301,3810.12,339.433
10302,3810.12,339.433
10303,3810.12,339.433
10304,3810.12,339.433
10305,3810.12,339.433
10306,3810.12,339.433
10307,3810.12,339.433
10308,3810.12,339.433
10309,3810.12,339.433
10310,3810.12,339.433
10311,3810.12,339.433
10312,3810.12,339.433
10313,3810.12,339.433
10314,3810.12,339.433
10315,3810.12,339.433
10316,3810.12,339.433
10317,3810.12,339.433
10318,3810.12,339.433
10319,3810.12,339.433
10320,3810.12,339.433
10321,3810.12,339.433
10322,3810.12,339.433
10323,3810.12,339.433
10324,3810.12,339.433
10325,3810.12,339.433
10326,3810.12,339.433
10327,3810.12,339.433
10328,3810.12,339.433
10329,3810.12,339.433
10330,3811.92,339.429
10331,3811.92,339.429
10332,3811.92,339.429
10333,3811.92,339.429
10334,3811.92,339.429
10335,3811.92,339.429
10336,3811.92,339.429
10337,3811.92,339.429
10338,3811.92,339.429
10339,3811.92,339.429
10340,3811.92,339.429
10341,3811.92,339.429
10342,3811.92,339.429
10343,3811.92,339.429
10344,3811.92,339.429
10345,3811.92,339.429
10346,3811.92,339.429
10347,3811.92,339.429
10348,3811.92,339.429
10349,3811.92,339.429
10350,3811.92,339.429
10351,3811.92,339.429
10352,3811.92,339.429
10353,3811.92,339.429
10354,3811.92,339.429
10355,3811.92,339.429
10356,3811.92,339.429
10357,3811.92,339.429
10358,3811.92,339.429
10359,3811.92,339.429
10360,3811.92,339.429
10361,3811.92,339.429
10362,3811.92,339.429
10363,3811.92,339.429
10364,3811.92,339.429
10365,3811.92,339.429
10366,3811.92,339.429
10367,3811.92,339.429
10368,3811.92,339.429
10369,3813.209,339.426
10370,3814.2,339.424
10371,3815.964,339.419
10372,3815.964,339.419
10373,3815.964,339.419
10374,3815.964,339.419
10375,3815.964,339.419
10376,3815.964,339.419
10377,3815.964,339.419
10378,3815.964,339.419
10379,3815.964,339.419
10380,3815.964,339.419
10381,3815.964,339.419
10382,3815.964,339.419
10383,3815.964,339.419
10384,3815.964,339.419
10385,3815.964,339.419
10386,3815.964,339.419
10387,3815.964,339.419
10388,3815.964,339.419
10389,3815.964,339.419
10390,3815.964,339.419
10391,3815.964,339.419
10392,3815.964,339.419
10393,3815.964,339.419
10394,3815.964,339.419
10395,3815.964,339.419
10396,3815.964,339.419
10397,3815.964,339.419
10398,3815.964,339.419
10399,3815.964,339.419
10400,3815.964,339.419
10401,3815.964,339.419
10402,3815.964,339.419
10403,3815.964,339.419
10404,3815.964,339.419
10405,3815.964,339.419
10406,3815.964,339.419
10407,3815.964,339.419
10408,3815.964,339.419
10409,3815.964,339.419
10410,3816.843,339.417
10411,3817.731,339.415
10412,3817.731,339.415
10413,3817.731,339.415
10414,3817.731,339.415
10415,3817.731,339.415
10416,3817.731,339.415
10417,3817.731,339.415
10418,3817.731,339.415
10419,3817.731,339.415
10420,3817.731,339.415
10421,3817.731,339.415
10422,3817.731,339.415
10423,3817.731,339.415
10424,3817.731,339.415
10425,3817.731,339.415
10426,3817.731,339.415
10427,3817.731,339.415
10428,3817.731,339.415
10429,3817.731,339.415
10430,3817.731,339.415
10431,3817.731,339.415
10432,3817.731,339.415
10433,3817.731,339.415
10434,3817.731,339.415
10435,3817.731,339.415
10436,3817.731,339.415
10437,3817.731,339.415
10438,3817.731,339.415
10439,3817.731,339.415
10440,3817.731,339.415
10441,3817.731,339.415
10442,3817.731,339.415
10443,3817.731,339.415
10444,3817.731,339.415
10445,3817.731,339.415
10446,3817.731,339.415
10447,3817.731,339.415
10448,3817.731,339.415
10449,3817.731,339.415
10450,3818.623,339.413
10451,3818.623,339.413
10452,3818.623,339.413
10453,3818.623,339.413
10454,3818.623,339.413
10455,3818.623,339.413
10456,3818.623,339.413
10457,3818.623,339.413
10458,3818.623,339.413
10459,3818.623,339.413
10460,3818.623,339.413
10461,3818.623,339.413
10462,3818.623,339.413
10463,3818.623,339.413
10464,3818.623,339.413
10465,3818.623,339.413
10466,3818.623,339.413
10467,3818.623,339.413
10468,3818.623,339.413
10469,3818.623,339.413
10470,3818.623,339.413
10471,3818.623,339.413
10472,3818.623,339.413
10473,3818.623,339.413
10474,3818.623,339.413
10475,3818.623,339.413
10476,3818.623,339.413
10477,3818.623,339.413
10478,3818.623,339.413
10479,3818.623,339.413
10480,3818.623,339.413
10481,3818.623,339.413
10482,3818.623,339.413
10483,3818.623,339.413
10484,3818.623,339.413
10485,3818.623,339.413
10486,3818.623,339.413
10487,3818.623,339.413
10488,3818.623,339.413
10489,3819.522,339.411
10490,3819.522,339.411
10491,3819.522,339.411
10492,3819.522,339.411
10493,3820.433,339.409
10494,3820.433,339.409
10495,3820.46,339.408
10496,3821.768,339.404
10497,3822.236,339.403
10498,3822.236,339.403
10499,3823.098,339.401
10500,3823.941,339.399
10501,3825.602,339.395
10502,3826.419,339.393
10503,3827.792,339.389
10504,3827.804,339.391
10505,3828.031,339.391
10506,3828.286,339.39
10507,3828.286,339.39
10508,3828.286,339.39
10509,3828.286,339.39
10510,3828.344,339.388
10511,3828.352,339.388
10512,3828.352,339.388
10513,3828.352,339.388
10514,3830.467,339.375
10515,3831.296,339.371
10516,3831.296,339.371
10517,3831.296,339.371
10518,3831.296,339.371
10519,3831.296,339.371
10520,3831.296,339.371
10521,3831.296,339.371
10522,3831.296,339.371
10523,3831.296,339.371
10524,3831.296,339.371
10525,3831.296,339.371
10526,3831.296,339.371
10527,3831.296,339.371
10528,3831.296,339.371
10529,3831.296,339.371
10530,3831.296,339.371
10531,3831.296,339.371
10532,3831.296,339.371
10533,3831.296,339.371
10534,3831.296,339.371
10535,3831.296,339.371
10536,3831.296,339.371
10537,3831.296,339.371
10538,3831.296,339.371
10539,3831.296,339.371
10540,3831.296,339.371
10541,3831.296,339.371
10542,3831.296,339.371
10543,3831.296,339.371
10544,3831.296,339.371
10545,3831.296,339.371
10546,3831.296,339.371
10547,3832.13,339.366
10548,3832.965,339.361
10549,3833.8,339.356
10550,3833.8,339.356
10551,3834.631,339.351
10552,3834.631,339.351
10553,3834.631,339.351
10554,3834.631,339.351
10555,3834.631,339.351
10556,3834.631,339.351
10557,3834.631,339.351
10558,3834.631,339.351
10559,3834.631,339.351
10560,3834.631,339.351
10561,3834.631,339.351
10562,3834.631,339.351
10563,3834.631,339.351
10564,3834.631,339.351
10565,3834.631,339.351
10566,3834.631,339.351
10567,3834.631,339.351
10568,3834.631,339.351
10569,3834.631,339.351
10570,3834.631,339.351
10571,3834.631,339.351
10572,3834.631,339.351
10573,3834.631,339.351
10574,3834.631,339.351
10575,3834.631,339.351
10576,3834.631,339.351
10577,3834.631,339.351
10578,3834.631,339.351
10579,3834.631,339.351
10580,3834.631,339.351
10581,3834.631,339.351
10582,3834.631,339.351
10583,3834.631,339.351
10584,3834.631,339.351
10585,3834.631,339.351
10586,3834.631,339.351
10587,3834.631,339.351
10588,3834.631,339.351
10589,3835.448,339.347
10590,3836.242,339.342
10591,3837.014,339.338
10592,3837.782,339.333
10593,3837.782,339.333
10594,3837.782,339.333
10595,3837.782,339.333
10596,3837.782,339.333
10597,3837.782,339.333
10598,3837.782,339.333
10599,3837.782,339.333
10600,3837.782,339.333
10601,3837.782,339.333
10602,3837.782,339.333
10603,3837.782,339.333
10604,3837.782,339.333
10605,3837.782,339.333
10606,3837.782,339.333
10607,3837.782,339.333
10608,3837.782,339.333
10609,3837.782,339.333
10610,3837.782,339.333
10611,3837.782,339.333
10612,3837.782,339.333
10613,3837.782,339.333
10614,3837.782,339.333
10615,3837.782,339.333
10616,3837.782,339.333
10617,3837.782,339.333
