OBJECTID *,Shape *,ORIG_FID,FID_,FID_lidar2,Shape_Leng,elev
511,Point Z,0,6,0,4507.954197,371.727078
512,Point Z,0,6,0,4507.954197,371.72675
513,Point Z,0,6,0,4507.954197,371.72675
514,Point Z,0,6,0,4507.954197,371.72675
515,Point Z,0,6,0,4507.954197,371.72675
516,Point Z,0,6,0,4507.954197,371.72675
517,Point Z,0,6,0,4507.954197,371.726422
518,Point Z,0,6,0,4507.954197,371.726422
519,Point Z,0,6,0,4507.954197,371.726422
520,Point Z,0,6,0,4507.954197,371.726422
521,Point Z,0,6,0,4507.954197,371.726093
522,Point Z,0,6,0,4507.954197,371.726093
523,Point Z,0,6,0,4507.954197,371.726093
524,Point Z,0,6,0,4507.954197,371.726093
525,Point Z,0,6,0,4507.954197,371.725765
526,Point Z,0,6,0,4507.954197,371.725765
527,Point Z,0,6,0,4507.954197,371.725765
528,Point Z,0,6,0,4507.954197,371.725765
529,Point Z,0,6,0,4507.954197,371.725437
530,Point Z,0,6,0,4507.954197,371.725437
531,Point Z,0,6,0,4507.954197,371.725437
532,Point Z,0,6,0,4507.954197,371.725437
533,Point Z,0,6,0,4507.954197,371.725437
534,Point Z,0,6,0,4507.954197,371.725109
535,Point Z,0,6,0,4507.954197,371.725109
536,Point Z,0,6,0,4507.954197,371.725109
537,Point Z,0,6,0,4507.954197,371.725109
538,Point Z,0,6,0,4507.954197,371.725109
539,Point Z,0,6,0,4507.954197,371.724781
540,Point Z,0,6,0,4507.954197,371.724781
541,Point Z,0,6,0,4507.954197,371.724781
542,Point Z,0,6,0,4507.954197,371.724781
543,Point Z,0,6,0,4507.954197,371.724781
544,Point Z,0,6,0,4507.954197,371.724781
545,Point Z,0,6,0,4507.954197,371.724453
546,Point Z,0,6,0,4507.954197,371.724453
547,Point Z,0,6,0,4507.954197,371.724453
548,Point Z,0,6,0,4507.954197,371.724453
549,Point Z,0,6,0,4507.954197,371.724453
550,Point Z,0,6,0,4507.954197,371.724453
551,Point Z,0,6,0,4507.954197,371.724453
552,Point Z,0,6,0,4507.954197,371.724125
553,Point Z,0,6,0,4507.954197,371.724125
554,Point Z,0,6,0,4507.954197,371.724125
555,Point Z,0,6,0,4507.954197,371.724125
556,Point Z,0,6,0,4507.954197,371.724125
557,Point Z,0,6,0,4507.954197,371.510543
558,Point Z,0,6,0,4507.954197,371.306803
559,Point Z,0,6,0,4507.954197,371.306803
560,Point Z,0,6,0,4507.954197,371.306475
561,Point Z,0,6,0,4507.954197,371.306475
562,Point Z,0,6,0,4507.954197,371.306147
563,Point Z,0,6,0,4507.954197,371.306147
564,Point Z,0,6,0,4507.954197,371.306147
565,Point Z,0,6,0,4507.954197,371.305819
566,Point Z,0,6,0,4507.954197,371.305819
567,Point Z,0,6,0,4507.954197,371.305819
568,Point Z,0,6,0,4507.954197,371.305491
569,Point Z,0,6,0,4507.954197,371.305491
570,Point Z,0,6,0,4507.954197,371.305163
571,Point Z,0,6,0,4507.954197,371.305163
572,Point Z,0,6,0,4507.954197,371.305163
573,Point Z,0,6,0,4507.954197,371.304834
574,Point Z,0,6,0,4507.954197,371.304834
575,Point Z,0,6,0,4507.954197,371.304834
576,Point Z,0,6,0,4507.954197,371.304506
