ID,Station (ft),WSE 'Max' (feet)
1353,911.232,363.487
1354,911.971,363.483
1355,912.161,363.482
1356,913.084,363.477
1357,913.995,363.473
1358,914.893,363.469
1359,915.778,363.467
1360,916.652,363.464
1361,917.518,363.462
1362,918.128,363.461
1363,918.38,363.459
1364,919.237,363.454
1365,920.089,363.449
1366,920.938,363.444
1367,921.349,363.442
1368,921.408,363.442
1369,921.502,363.442
1370,921.683,363.442
1371,921.786,363.442
1372,922.636,363.442
1373,923.487,363.442
1374,924.264,363.442
1375,924.34,363.442
1376,924.525,363.441
1377,925.147,363.441
1378,925.199,363.441
1379,925.356,363.44
1380,925.567,363.44
1381,925.604,363.44
1382,926.062,363.438
1383,926.396,363.437
1384,926.408,363.437
1385,926.927,363.435
1386,927.794,363.43
1387,928.663,363.427
1388,929.534,363.423
1389,930.079,363.421
1390,930.407,363.419
1391,931.279,363.416
1392,932.155,363.412
1393,933.039,363.411
1394,933.938,363.411
1395,934.317,363.41
1396,934.848,363.41
1397,934.965,363.41
1398,935.755,363.408
1399,936.652,363.405
1400,937.544,363.403
1401,938.232,363.4
1402,938.439,363.4
1403,939.336,363.397
1404,940.239,363.394
1405,941.153,363.391
1406,942.076,363.388
1407,942.993,363.386
1408,943.388,363.385
1409,943.91,363.385
1410,944.156,363.384
1411,944.867,363.384
1412,944.985,363.384
1413,945.048,363.384
1414,945.626,363.384
1415,945.757,363.384
1416,945.873,363.384
1417,945.894,363.384
1418,946.099,363.383
1419,946.199,363.383
1420,946.448,363.383
1421,946.477,363.383
1422,946.949,363.383
1423,947.061,363.383
1424,947.207,363.383
1425,947.496,363.382
1426,947.963,363.382
1427,948.175,363.382
1428,948.916,363.382
1429,949.256,363.381
1430,949.485,363.381
1431,949.778,363.381
1432,949.857,363.381
1433,950.427,363.381
1434,950.709,363.381
1435,950.773,363.381
1436,950.935,363.381
1437,951.043,363.381
1438,951.116,363.381
1439,951.281,363.381
1440,952.622,363.38
1441,953.216,363.38
1442,954.096,363.38
1443,955.265,363.379
1444,955.437,363.378
1445,956.042,363.377
1446,956.167,363.377
1447,956.411,363.376
1448,957.098,363.375
1449,957.202,363.375
1450,957.628,363.374
1451,958.355,363.373
1452,958.37,363.373
1453,958.651,363.372
1454,959.09,363.371
1455,959.386,363.371
1456,959.656,363.37
1457,961.041,363.368
1458,961.275,363.368
1459,961.876,363.367
1460,961.997,363.367
1461,962.158,363.366
1462,962.751,363.365
1463,963.045,363.365
1464,963.175,363.365
1465,963.416,363.364
1466,963.488,363.363
1467,963.662,363.363
1468,964.124,363.361
1469,964.186,363.361
1470,964.65,363.36
1471,964.857,363.359
1472,964.984,363.359
1473,965.268,363.358
1474,965.524,363.357
1475,966.193,363.355
1476,966.864,363.354
1477,967.563,363.353
1478,968.321,363.352
1479,969.137,363.351
1480,969.765,363.351
1481,969.98,363.35
1482,970.822,363.348
1483,971.651,363.343
1484,972.461,363.338
1485,973.251,363.333
1486,974.021,363.329
1487,974.172,363.329
1488,974.77,363.327
1489,975.488,363.325
1490,976.183,363.322
1491,976.363,363.322
1492,976.886,363.32
1493,977.631,363.317
1494,978.427,363.314
1495,979.257,363.31
1496,980.094,363.307
1497,980.652,363.305
1498,980.924,363.302
1499,981.749,363.296
1500,982.582,363.29
1501,983.426,363.284
1502,983.848,363.281
1503,984.27,363.279
1504,984.684,363.275
1505,985.097,363.272
1506,985.897,363.27
1507,986.678,363.268
1508,987.462,363.266
1509,988.265,363.265
1510,989.093,363.263
1511,989.942,363.261
1512,990.004,363.261
1513,990.798,363.254
1514,991.219,363.25
1515,991.64,363.246
1516,992.043,363.242
1517,992.446,363.238
1518,993.217,363.233
1519,993.977,363.233
1520,994.762,363.233
1521,995.584,363.233
1522,996.032,363.232
1523,996.433,363.232
1524,997.295,363.227
1525,998.16,363.22
1526,999.022,363.213
1527,999.885,363.207
1528,1000.755,363.202
1529,1001.634,363.197
1530,1002.521,363.192
1531,1002.902,363.19
1532,1003.415,363.187
1533,1004.313,363.183
1534,1005.203,363.179
1535,1006.067,363.175
1536,1006.897,363.172
1537,1007.692,363.169
1538,1008.461,363.167
1539,1008.835,363.165
1540,1009.21,363.163
1541,1009.579,363.162
1542,1009.947,363.159
1543,1010.68,363.154
1544,1010.919,363.153
1545,1011.424,363.149
1546,1012.189,363.143
1547,1012.974,363.14
1548,1013.755,363.14
1549,1014.131,363.139
1550,1014.523,363.139
1551,1015.301,363.137
1552,1016.107,363.135
1553,1016.928,363.131
1554,1017.76,363.128
1555,1018.668,363.125
1556,1019.773,363.122
1557,1021.079,363.118
1558,1022.387,363.115
1559,1023.035,363.113
1560,1023.498,363.113
1561,1024.402,363.11
1562,1025.202,363.108
1563,1025.451,363.107
1564,1025.976,363.103
1565,1026.751,363.098
1566,1027.142,363.095
1567,1027.532,363.093
1568,1027.922,363.09
1569,1028.311,363.088
1570,1029.081,363.088
1571,1029.83,363.087
1572,1030.561,363.087
1573,1031.129,363.087
1574,1031.291,363.087
1575,1032.043,363.086
1576,1032.838,363.085
1577,1033.685,363.082
1578,1034.576,363.079
1579,1035.488,363.076
1580,1035.947,363.074
1581,1036.406,363.073
1582,1036.866,363.071
1583,1037.325,363.07
1584,1038.242,363.067
1585,1039.149,363.065
1586,1039.619,363.064
1587,1040.044,363.063
1588,1040.926,363.061
1589,1041.801,363.057
1590,1042.672,363.048
1591,1043.381,363.041
1592,1043.538,363.038
1593,1044.397,363.036
1594,1044.523,363.037
1595,1045.249,363.026
1596,1046.099,363.013
1597,1046.948,362.999
1598,1047.796,362.997
1599,1048.645,362.997
1600,1049.494,362.997
1601,1049.622,362.997
1602,1050.341,362.996
1603,1051.181,362.993
1604,1051.993,362.988
1605,1052.764,362.983
1606,1052.829,362.982
1607,1053.026,362.981
1608,1053.09,362.981
1609,1053.128,362.981
1610,1053.245,362.98
1611,1053.506,362.979
1612,1054.241,362.976
1613,1054.979,362.974
1614,1055.729,362.973
1615,1056.121,362.971
1616,1056.513,362.969
1617,1056.573,362.969
1618,1057.343,362.963
1619,1058.2,362.957
1620,1059.065,362.951
1621,1059.93,362.947
1622,1060.795,362.945
1623,1061.654,362.942
1624,1061.737,362.942
1625,1062.499,362.937
1626,1063.319,362.931
1627,1064.117,362.926
1628,1064.894,362.921
1629,1065.655,362.92
1630,1066.403,362.919
1631,1067.144,362.918
1632,1067.878,362.917
1633,1068.115,362.916
1634,1068.616,362.915
1635,1069.382,362.912
1636,1070.198,362.906
1637,1071.062,362.9
1638,1071.956,362.895
1639,1072.859,362.89
1640,1073.763,362.888
1641,1074.302,362.886
1642,1074.667,362.884
1643,1075.567,362.878
1644,1076.458,362.873
1645,1077.34,362.869
1646,1078.218,362.865
1647,1079.103,362.862
1648,1080.004,362.859
1649,1080.922,362.85
1650,1080.949,362.849
1651,1081.85,362.834
1652,1082.782,362.82
1653,1083.714,362.819
1654,1084.18,362.819
1655,1084.382,362.819
1656,1084.646,362.818
1657,1085.578,362.817
1658,1086.508,362.815
1659,1087.434,362.813
1660,1088.352,362.81
1661,1089.264,362.808
1662,1090.172,362.805
1663,1090.625,362.803
1664,1091.077,362.801
1665,1091.525,362.799
1666,1091.972,362.796
1667,1092.783,362.791
1668,1092.86,362.791
1669,1093.747,362.79
1670,1094.637,362.788
1671,1095.08,362.788
1672,1095.522,362.786
1673,1095.955,362.784
1674,1096.388,362.781
1675,1097.232,362.776
1676,1097.827,362.773
1677,1098.057,362.77
1678,1098.87,362.759
1679,1099.682,362.748
1680,1100.502,362.74
1681,1100.916,362.74
1682,1101.331,362.74
1683,1101.746,362.74
1684,1102.162,362.74
1685,1102.764,362.74
1686,1102.992,362.74
1687,1103.814,362.739
1688,1104.63,362.738
1689,1105.446,362.736
1690,1106.268,362.733
1691,1107.086,362.731
1692,1107.889,362.728
1693,1108.68,362.725
1694,1109.478,362.722
1695,1110.297,362.719
1696,1110.536,362.718
1697,1111.129,362.717
1698,1111.952,362.715
1699,1112.745,362.713
1700,1113.507,362.709
1701,1114.251,362.705
1702,1114.811,362.703
1703,1115.002,362.702
1704,1115.782,362.697
1705,1116.598,362.693
1706,1117.437,362.689
1707,1118.284,362.686
1708,1118.708,362.685
1709,1119.132,362.683
1710,1119.556,362.682
1711,1119.98,362.682
1712,1120.403,362.681
1713,1120.827,362.68
1714,1121.31,362.679
1715,1121.675,362.678
1716,1122.523,362.674
1717,1123.371,362.67
1718,1124.222,362.667
1719,1125.081,362.664
1720,1125.954,362.661
1721,1126.825,362.658
1722,1127.673,362.656
1723,1128.495,362.653
1724,1129.307,362.649
1725,1129.331,362.649
1726,1130.111,362.646
1727,1130.898,362.643
1728,1131.669,362.641
1729,1132.443,362.639
1730,1133.23,362.637
1731,1133.629,362.637
1732,1134.028,362.636
1733,1134.438,362.635
1734,1134.848,362.634
1735,1135.7,362.631
1736,1136.566,362.629
1737,1137.053,362.628
1738,1137.407,362.627
1739,1138.207,362.625
1740,1138.981,362.623
1741,1139.264,362.622
1742,1139.751,362.62
1743,1140.536,362.617
1744,1141.34,362.614
1745,1142.149,362.611
1746,1142.95,362.609
1747,1143.748,362.606
1748,1144.565,362.602
1749,1145.408,362.599
1750,1146.26,362.594
1751,1146.792,362.592
1752,1147.106,362.591
1753,1147.947,362.589
1754,1148.558,362.589
1755,1148.787,362.589
1756,1149.631,362.587
1757,1150.478,362.584
1758,1151.324,362.58
1759,1152.161,362.577
1760,1152.988,362.574
1761,1153.806,362.572
1762,1154.62,362.57
1763,1155.029,362.568
1764,1155.438,362.567
1765,1155.85,362.566
1766,1156.262,362.564
1767,1156.921,362.562
1768,1157.093,362.561
1769,1157.929,362.559
1770,1158.591,362.557
1771,1158.767,362.556
1772,1159.605,362.554
1773,1160.025,362.553
1774,1160.444,362.552
1775,1160.652,362.552
1776,1161.29,362.548
1777,1162.141,362.544
1778,1162.997,362.54
1779,1163.854,362.536
1780,1164.708,362.532
1781,1165.551,362.529
1782,1166.368,362.527
1783,1167.148,362.526
1784,1167.522,362.525
1785,1167.895,362.523
1786,1168.262,362.523
1787,1168.629,362.522
1788,1169.396,362.521
1789,1169.689,362.52
1790,1170.251,362.508
1791,1170.796,362.508
1792,1171.2,362.508
1793,1172.177,362.507
1794,1173.112,362.506
1795,1173.995,362.506
1796,1174.849,362.505
1797,1175.688,362.504
1798,1176.512,362.503
1799,1176.918,362.502
1800,1177.325,362.502
1801,1177.731,362.502
1802,1178.137,362.501
1803,1178.939,362.501
1804,1178.955,362.501
1805,1179.781,362.497
1806,1180.605,362.494
1807,1181.399,362.492
1808,1182.151,362.49
1809,1182.907,362.488
1810,1183.311,362.488
1811,1183.715,362.487
1812,1184.563,362.486
1813,1185.404,362.484
1814,1186.219,362.48
1815,1187.014,362.478
1816,1187.809,362.475
1817,1188.614,362.473
1818,1189.019,362.472
1819,1189.424,362.471
1820,1189.831,362.47
1821,1190.239,362.469
1822,1191.117,362.466
1823,1191.497,362.465
1824,1191.633,362.465
1825,1192.15,362.463
1826,1192.743,362.462
1827,1193.335,362.461
1828,1194.538,362.459
1829,1195.08,362.458
1830,1195.621,362.457
1831,1196.567,362.455
1832,1197.44,362.453
1833,1198.3,362.45
1834,1198.736,362.448
1835,1199.173,362.445
1836,1199.367,362.443
1837,1199.617,362.441
1838,1200.062,362.439
1839,1200.52,362.439
1840,1200.957,362.439
1841,1201.851,362.439
1842,1202.743,362.438
1843,1203.634,362.436
1844,1204.526,362.434
1845,1205.421,362.432
1846,1206.322,362.43
1847,1207.228,362.427
1848,1208.117,362.425
1849,1208.975,362.423
1850,1209.369,362.421
1851,1209.697,362.42
1852,1209.816,362.42
1853,1210.66,362.417
1854,1211.51,362.414
1855,1212.382,362.412
1856,1213.274,362.41
1857,1214.164,362.408
1858,1215.028,362.406
1859,1215.446,362.406
1860,1215.863,362.405
1861,1216.27,362.404
1862,1216.677,362.403
1863,1217.471,362.402
1864,1218.226,362.4
1865,1218.94,362.399
1866,1218.974,362.399
1867,1219.483,362.398
1868,1219.622,362.398
1869,1220.305,362.396
1870,1221.019,362.395
1871,1221.772,362.392
1872,1222.55,362.389
1873,1223.341,362.386
1874,1223.4,362.386
1875,1224.148,362.38
1876,1224.983,362.373
1877,1225.844,362.368
1878,1226.713,362.368
1879,1227.557,362.367
1880,1227.866,362.367
1881,1228.353,362.366
1882,1229.106,362.366
1883,1229.852,362.365
1884,1230.606,362.364
1885,1231.349,362.362
1886,1232.077,362.361
1887,1232.815,362.359
1888,1233.584,362.358
1889,1234.38,362.355
1890,1235.185,362.353
1891,1235.997,362.349
1892,1236.201,362.348
1893,1236.829,362.344
1894,1237.696,362.343
1895,1237.853,362.343
1896,1238.581,362.342
1897,1239.448,362.341
1898,1240.28,362.338
1899,1241.091,362.335
1900,1241.904,362.332
1901,1242.73,362.329
1902,1243.564,362.326
1903,1244.4,362.323
1904,1245.23,362.32
1905,1245.427,362.319
1906,1245.636,362.318
1907,1246.042,362.316
1908,1246.826,362.313
1909,1247.59,362.31
1910,1248.355,362.308
1911,1249.135,362.306
1912,1249.926,362.304
1913,1250.724,362.302
1914,1251.528,362.3
1915,1252.334,362.298
1916,1253.139,362.295
1917,1253.286,362.294
1918,1253.541,362.293
1919,1253.942,362.292
1920,1254.743,362.29
1921,1255.547,362.288
1922,1256.36,362.286
1923,1257.2,362.285
1924,1258.07,362.283
1925,1258.962,362.281
1926,1259.562,362.279
1927,1259.861,362.278
1928,1260.763,362.275
1929,1261.669,362.272
1930,1262.584,362.269
1931,1263.511,362.265
1932,1264.444,362.263
1933,1265.379,362.26
1934,1266.315,362.258
1935,1267.251,362.256
1936,1268.069,362.254
1937,1268.187,362.253
1938,1269.123,362.246
1939,1270.058,362.239
1940,1270.416,362.237
1941,1270.992,362.233
1942,1271.922,362.231
1943,1272.85,362.231
1944,1273.781,362.231
1945,1274.105,362.231
1946,1274.722,362.231
1947,1275.666,362.229
1948,1276.574,362.227
1949,1277.398,362.225
1950,1278.146,362.223
1951,1278.873,362.221
1952,1279.637,362.218
1953,1280.44,362.215
1954,1280.462,362.215
1955,1281.236,362.211
1956,1282.02,362.206
1957,1282.823,362.206
1958,1283.625,362.205
1959,1283.666,362.205
1960,1284.54,362.203
1961,1285.421,362.198
1962,1286.291,362.193
1963,1287.143,362.189
1964,1287.979,362.185
1965,1288.807,362.182
1966,1289.626,362.179
1967,1290.423,362.176
1968,1291.197,362.173
1969,1291.965,362.169
1970,1292.055,362.168
1971,1292.735,362.166
1972,1293.51,362.163
1973,1294.295,362.161
1974,1295.105,362.158
1975,1295.946,362.155
1976,1296.809,362.153
1977,1297.683,362.149
1978,1298.56,362.145
1979,1298.576,362.145
1980,1299.113,362.142
1981,1299.437,362.141
1982,1300.316,362.138
1983,1300.826,362.138
1984,1301.196,362.138
1985,1301.49,362.138
1986,1302.078,362.137
1987,1302.959,362.134
1988,1303.838,362.131
1989,1304.707,362.127
1990,1305.555,362.125
1991,1306.377,362.122
1992,1307.175,362.12
1993,1307.962,362.118
1994,1308.745,362.115
1995,1308.931,362.114
1996,1309.137,362.114
1997,1309.528,362.112
1998,1310.316,362.11
1999,1311.117,362.107
2000,1311.943,362.106
2001,1312.794,362.104
2002,1313.451,362.103
2003,1313.671,362.102
2004,1314.571,362.098
2005,1315.491,362.094
2006,1316.422,362.089
2007,1317.357,362.089
2008,1318.293,362.089
2009,1318.761,362.089
2010,1319.229,362.089
2011,1319.322,362.089
2012,1320.163,362.087
2013,1321.084,362.084
2014,1321.98,362.079
2015,1322.843,362.075
2016,1323.684,362.071
2017,1324.521,362.068
2018,1325.366,362.065
2019,1326.23,362.062
2020,1326.679,362.059
2021,1327.164,362.058
2022,1328.301,362.054
2023,1329.801,362.05
2024,1330.712,362.048
2025,1331.623,362.047
2026,1332.531,362.046
2027,1333.439,362.044
2028,1334.246,362.041
2029,1334.921,362.039
2030,1336.031,362.035
2031,1336.939,362.034
2032,1337.63,362.034
2033,1337.794,362.034
2034,1338.653,362.032
2035,1339.53,362.028
2036,1340.437,362.024
2037,1341.391,362.021
2038,1342.397,362.018
2039,1343.413,362.015
2040,1344.394,362.013
2041,1345.344,362.01
2042,1345.432,362.01
2043,1346.281,362.008
2044,1347.215,362.005
2045,1348.148,362.002
2046,1349.082,361.999
2047,1350.016,361.997
2048,1350.949,361.994
2049,1351.883,361.99
2050,1352.375,361.987
2051,1352.817,361.986
2052,1353.75,361.983
2053,1354.684,361.98
2054,1355.617,361.977
2055,1356.551,361.975
2056,1357.484,361.973
2057,1357.927,361.971
2058,1358.416,361.969
2059,1359.34,361.965
2060,1360.253,361.961
2061,1361.155,361.957
2062,1362.05,361.953
2063,1362.943,361.949
2064,1363.836,361.947
2065,1364.282,361.946
2066,1364.728,361.944
2067,1365.175,361.943
2068,1365.621,361.942
2069,1366.514,361.939
2070,1366.961,361.938
2071,1367.347,361.937
2072,1367.407,361.936
2073,1367.853,361.933
2074,1368.3,361.929
2075,1369.192,361.922
2076,1370.085,361.919
2077,1370.711,361.919
2078,1370.976,361.918
2079,1371.85,361.918
2080,1371.863,361.918
2081,1372.737,361.918
2082,1373.594,361.917
2083,1374.439,361.915
2084,1375.28,361.913
2085,1376.118,361.911
2086,1376.948,361.909
2087,1377.786,361.907
2088,1378.647,361.904
2089,1379.147,361.903
2090,1379.521,361.902
2091,1380.392,361.9
2092,1381.256,361.899
2093,1382.11,361.897
2094,1382.959,361.895
2095,1383.448,361.893
2096,1383.809,361.892
2097,1384.074,361.892
2098,1384.664,361.889
2099,1385.528,361.885
2100,1386.401,361.882
2101,1386.52,361.882
2102,1387.263,361.881
2103,1388.096,361.879
2104,1388.904,361.878
2105,1389.696,361.876
2106,1390.486,361.875
2107,1391.279,361.872
2108,1392.064,361.87
2109,1392.832,361.868
2110,1393.594,361.865
2111,1394.364,361.863
2112,1394.575,361.862
2113,1395.153,361.858
2114,1395.98,361.853
2115,1396.896,361.847
2116,1397.962,361.847
2117,1399.042,361.847
2118,1399.159,361.847
2119,1400.356,361.844
2120,1401.426,361.842
2121,1402.357,361.841
2122,1403.226,361.839
2123,1404.097,361.838
2124,1404.991,361.835
2125,1405.69,361.832
2126,1405.902,361.83
2127,1406.818,361.824
2128,1407.278,361.821
2129,1407.736,361.818
2130,1408.222,361.818
2131,1408.655,361.818
2132,1409.267,361.818
2133,1409.573,361.818
2134,1409.624,361.818
2135,1410.491,361.816
2136,1411.409,361.812
2137,1412.327,361.808
2138,1413.246,361.805
2139,1414.164,361.802
2140,1415.082,361.799
2141,1416,361.796
2142,1416.743,361.793
2143,1416.915,361.793
2144,1417.824,361.789
2145,1418.72,361.786
2146,1419.606,361.784
2147,1420.046,361.783
2148,1420.486,361.782
2149,1420.924,361.782
2150,1421.341,361.781
2151,1421.362,361.781
2152,1422.233,361.776
2153,1423.103,361.772
2154,1423.979,361.768
2155,1424.424,361.766
2156,1424.869,361.766
2157,1425.319,361.765
2158,1425.769,361.765
2159,1426.655,361.764
2160,1427.489,361.764
2161,1427.501,361.764
2162,1428.303,361.762
2163,1429.071,361.76
2164,1429.827,361.756
2165,1430.605,361.752
2166,1431.433,361.748
2167,1432.303,361.744
2168,1433.189,361.74
2169,1434.07,361.737
2170,1434.95,361.733
2171,1435.067,361.732
2172,1435.831,361.729
2173,1436.711,361.726
2174,1437.582,361.723
2175,1438.442,361.72
2176,1439.237,361.717
2177,1439.3,361.716
2178,1440.169,361.707
2179,1441.048,361.698
2180,1441.932,361.689
2181,1442.823,361.684
2182,1443.721,361.683
2183,1444.622,361.683
2184,1445.501,361.683
2185,1445.521,361.683
2186,1446.416,361.678
2187,1447.308,361.669
2188,1448.196,361.66
2189,1449.084,361.652
2190,1449.124,361.652
2191,1449.976,361.646
2192,1450.872,361.64
2193,1451.772,361.633
2194,1452.678,361.625
2195,1452.94,361.623
2196,1453.595,361.618
2197,1454.522,361.612
2198,1455.453,361.605
2199,1456.386,361.599
2200,1457.319,361.594
2201,1458.251,361.588
2202,1459.184,361.58
2203,1460.116,361.57
2204,1460.268,361.568
2205,1460.581,361.567
2206,1461.048,361.565
2207,1461.513,361.562
2208,1461.977,361.56
2209,1462.901,361.556
2210,1463.82,361.551
2211,1464.737,361.547
2212,1465.653,361.542
2213,1466.567,361.538
2214,1467.329,361.534
2215,1467.476,361.533
2216,1467.925,361.529
2217,1468.374,361.525
2218,1469.263,361.518
2219,1470.145,361.513
2220,1470.957,361.509
2221,1471.022,361.509
2222,1471.896,361.506
2223,1472.769,361.502
2224,1473.642,361.499
2225,1474.515,361.495
2226,1475.387,361.491
2227,1476.26,361.487
2228,1477.132,361.481
2229,1478.005,361.475
2230,1478.273,361.473
2231,1478.879,361.467
2232,1479.755,361.461
2233,1480.637,361.461
2234,1480.804,361.461
2235,1481.526,361.458
2236,1482.418,361.454
2237,1483.311,361.447
2238,1484.207,361.441
2239,1485.107,361.436
2240,1486.006,361.432
2241,1486.895,361.427
2242,1487.771,361.42
2243,1488.234,361.416
2244,1488.635,361.413
2245,1489.487,361.407
2246,1490.297,361.402
2247,1491.051,361.397
2248,1491.827,361.393
2249,1492.681,361.389
2250,1493.515,361.385
2251,1494.24,361.382
2252,1494.916,361.379
2253,1495.659,361.373
2254,1495.943,361.37
2255,1496.459,361.365
2256,1497.268,361.357
2257,1498.088,361.351
2258,1498.948,361.349
2259,1499.856,361.349
2260,1500.03,361.349
2261,1500.783,361.347
2262,1501.694,361.342
2263,1502.569,361.335
2264,1503.41,361.329
2265,1504.231,361.325
2266,1504.753,361.324
2267,1505.043,361.322
2268,1505.744,361.319
2269,1505.856,361.319
2270,1506.365,361.319
2271,1506.669,361.319
2272,1507.483,361.318
2273,1508.304,361.315
2274,1509.128,361.311
2275,1509.949,361.306
2276,1510.754,361.301
2277,1511.528,361.297
2278,1512.276,361.293
2279,1513.025,361.29
2280,1513.805,361.284
2281,1514.622,361.275
2282,1514.679,361.274
2283,1515.464,361.263
2284,1516.316,361.252
2285,1517.173,361.242
2286,1518.038,361.233
2287,1518.91,361.225
2288,1519.784,361.219
2289,1520.659,361.213
2290,1521.534,361.207
2291,1522.414,361.198
2292,1523.299,361.184
2293,1523.392,361.182
2294,1524.188,361.179
2295,1525.074,361.173
2296,1525.947,361.168
2297,1526.375,361.167
2298,1526.804,361.165
2299,1527.227,361.163
2300,1527.65,361.161
2301,1528.496,361.157
2302,1529.033,361.155
2303,1529.343,361.153
2304,1530.19,361.148
2305,1531.033,361.142
2306,1531.869,361.136
2307,1532.697,361.133
2308,1533.521,361.133
2309,1534.347,361.132
2310,1534.761,361.132
2311,1535.175,361.132
2312,1535.522,361.132
2313,1535.999,361.131
2314,1536.82,361.127
2315,1537.646,361.121
2316,1538.483,361.116
2317,1539.327,361.11
2318,1540.162,361.104
2319,1540.97,361.099
2320,1541.257,361.097
2321,1541.737,361.096
2322,1542.479,361.094
2323,1542.847,361.093
2324,1543.233,361.092
2325,1544.022,361.09
2326,1544.841,361.085
2327,1545.674,361.08
2328,1546.408,361.075
2329,1546.5,361.075
2330,1547.313,361.072
2331,1547.659,361.071
2332,1548.119,361.065
2333,1548.926,361.056
2334,1549.728,361.047
2335,1550.524,361.039
2336,1551.32,361.032
2337,1552.122,361.027
2338,1552.931,361.023
2339,1553.745,361.021
2340,1554.56,361.019
2341,1555.374,361.018
2342,1556.184,361.017
2343,1556.984,361.014
2344,1557.768,361.009
2345,1558.19,361.003
2346,1558.548,360.997
2347,1559.334,360.985
2348,1559.731,360.983
2349,1560.127,360.981
2350,1560.525,360.98
2351,1560.616,360.98
2352,1560.924,360.979
2353,1561.726,360.976
2354,1562.534,360.973
2355,1563.346,360.971
2356,1564.167,360.968
2357,1565.001,360.965
2358,1565.84,360.96
2359,1566.665,360.955
2360,1567.459,360.951
2361,1568.214,360.947
2362,1568.937,360.944
2363,1569.651,360.941
2364,1570.386,360.938
2365,1571.156,360.936
2366,1571.963,360.934
2367,1572.804,360.933
2368,1573.666,360.932
2369,1573.963,360.931
2370,1574.46,360.93
2371,1574.54,360.929
2372,1575.418,360.923
2373,1576.283,360.917
2374,1577.121,360.912
2375,1577.526,360.909
2376,1577.93,360.906
2377,1578.721,360.902
2378,1579.506,360.9
2379,1580.293,360.898
2380,1581.084,360.896
2381,1581.88,360.894
2382,1582.616,360.892
2383,1582.673,360.891
2384,1583.459,360.885
2385,1584.241,360.879
2386,1585.032,360.873
2387,1585.851,360.867
2388,1586.707,360.864
2389,1587.593,360.864
2390,1588.487,360.864
2391,1589.365,360.864
2392,1589.731,360.864
2393,1590.218,360.864
2394,1591.053,360.861
2395,1591.866,360.856
2396,1592.635,360.852
2397,1593.361,360.849
2398,1593.625,360.848
2399,1594.101,360.848
2400,1594.916,360.847
2401,1595.796,360.845
2402,1596.691,360.844
2403,1597.568,360.842
2404,1598.428,360.841
2405,1599.283,360.839
2406,1600.137,360.837
2407,1600.441,360.836
2408,1601,360.835
2409,1601.437,360.833
2410,1601.874,360.832
2411,1602.753,360.829
2412,1603.619,360.826
2413,1604.471,360.823
2414,1605.324,360.821
2415,1606.189,360.82
2416,1607.064,360.819
2417,1607.942,360.818
2418,1608.821,360.817
2419,1609.695,360.816
2420,1610.152,360.814
2421,1610.599,360.813
2422,1611.058,360.811
2423,1611.517,360.81
2424,1612.463,360.806
2425,1613.429,360.803
2426,1613.916,360.801
2427,1614.403,360.8
2428,1615.38,360.798
2429,1616.354,360.797
2430,1617.322,360.796
2431,1618.273,360.794
2432,1619.084,360.793
2433,1619.211,360.793
2434,1620.175,360.79
2435,1621.268,360.786
2436,1622.605,360.782
2437,1623.382,360.78
2438,1624.159,360.779
2439,1624.925,360.778
2440,1625.692,360.777
2441,1626.329,360.776
2442,1626.971,360.775
2443,1627.918,360.774
2444,1627.983,360.774
2445,1628.854,360.771
2446,1629.684,360.768
2447,1630.508,360.766
2448,1631.333,360.763
2449,1632.157,360.76
2450,1632.982,360.758
2451,1633.807,360.757
2452,1634.635,360.756
2453,1635.477,360.755
2454,1636.347,360.754
2455,1636.898,360.753
2456,1637.254,360.752
2457,1638.19,360.748
2458,1638.664,360.746
2459,1639.139,360.744
2460,1639.615,360.742
2461,1640.092,360.74
2462,1641.045,360.736
2463,1641.99,360.734
2464,1642.912,360.733
2465,1643.793,360.731
2466,1644.633,360.73
2467,1645.04,360.729
2468,1645.447,360.729
2469,1645.849,360.728
2470,1645.881,360.728
2471,1646.25,360.727
2472,1647.057,360.724
2473,1647.881,360.72
2474,1648.74,360.717
2475,1649.634,360.713
2476,1650.549,360.71
2477,1651.471,360.708
2478,1652.394,360.707
2479,1653.317,360.705
2480,1653.778,360.705
2481,1654.24,360.704
2482,1654.86,360.703
2483,1655.162,360.702
2484,1655.623,360.7
2485,1656.084,360.698
2486,1657.007,360.694
2487,1657.932,360.69
2488,1658.397,360.689
2489,1658.861,360.687
2490,1659.327,360.685
2491,1659.793,360.683
2492,1660.723,360.681
2493,1661.65,360.68
2494,1662.572,360.678
2495,1663.489,360.677
2496,1663.859,360.676
2497,1664.405,360.673
2498,1665.32,360.669
2499,1666.051,360.665
2500,1666.234,360.664
2501,1667.149,360.66
2502,1668.062,360.655
2503,1668.97,360.652
2504,1669.869,360.651
2505,1670.759,360.65
2506,1671.644,360.648
2507,1672.527,360.646
2508,1672.831,360.646
2509,1672.966,360.645
2510,1673.404,360.643
2511,1674.275,360.639
2512,1675.142,360.635
2513,1676.013,360.63
2514,1676.897,360.626
2515,1677.794,360.624
2516,1678.702,360.622
2517,1679.617,360.62
2518,1680.078,360.619
2519,1680.538,360.618
2520,1680.999,360.617
2521,1681.46,360.617
2522,1681.829,360.616
2523,1682.374,360.614
2524,1683.268,360.61
2525,1684.138,360.606
2526,1684.989,360.602
2527,1685.072,360.602
2528,1685.835,360.599
2529,1686.686,360.596
2530,1687.112,360.595
2531,1687.539,360.595
