OBJECTID *,Shape *,ORIG_FID,FID_,FID_lidar2,Shape_Leng,elev
376,Point Z,0,6,0,4507.954197,360.856693
377,Point Z,0,6,0,4507.954197,360.733333
378,Point Z,0,6,0,4507.954197,360.950196
379,Point Z,0,6,0,4507.954197,361.000065
380,Point Z,0,6,0,4507.954197,360.814698
381,Point Z,0,6,0,4507.954197,360.598491
382,Point Z,0,6,0,4507.954197,360.429528
383,Point Z,0,6,0,4507.954197,360.252035
384,Point Z,0,6,0,4507.954197,360.235303
385,Point Z,0,6,0,4507.954197,360.263846
386,Point Z,0,6,0,4507.954197,360.620145
387,Point Z,0,6,0,4507.954197,361.239894
388,Point Z,0,6,0,4507.954197,361.548948
389,Point Z,0,6,0,4507.954197,361.563712
390,Point Z,0,6,0,4507.954197,361.413122
391,Point Z,0,6,0,4507.954197,361.343896
392,Point Z,0,6,0,4507.954197,361.343896
393,Point Z,0,6,0,4507.954197,361.331101
394,Point Z,0,6,0,4507.954197,361.413778
395,Point Z,0,6,0,4507.954197,361.459054
396,Point Z,0,6,0,4507.954197,361.371127
397,Point Z,0,6,0,4507.954197,361.323883
398,Point Z,0,6,0,4507.954197,361.339959
399,Point Z,0,6,0,4507.954197,361.342912
400,Point Z,0,6,0,4507.954197,361.206429
401,Point Z,0,6,0,4507.954197,360.887861
402,Point Z,0,6,0,4507.954197,360.242193
403,Point Z,0,6,0,4507.954197,359.509911
404,Point Z,0,6,0,4507.954197,359.275331
405,Point Z,0,6,0,4507.954197,359.067654
406,Point Z,0,6,0,4507.954197,359.102431
407,Point Z,0,6,0,4507.954197,359.098494
408,Point Z,0,6,0,4507.954197,358.966276
409,Point Z,0,6,0,4507.954197,358.896395
410,Point Z,0,6,0,4507.954197,358.896067
411,Point Z,0,6,0,4507.954197,358.710043
412,Point Z,0,6,0,4507.954197,358.697248
413,Point Z,0,6,0,4507.954197,358.720214
414,Point Z,0,6,0,4507.954197,358.723167
415,Point Z,0,6,0,4507.954197,358.816998
416,Point Z,0,6,0,4507.954197,358.83045
417,Point Z,0,6,0,4507.954197,359.22415
418,Point Z,0,6,0,4507.954197,359.599805
419,Point Z,0,6,0,4507.954197,359.648362
420,Point Z,0,6,0,4507.954197,359.712666
421,Point Z,0,6,0,4507.954197,359.666406
422,Point Z,0,6,0,4507.954197,359.152956
423,Point Z,0,6,0,4507.954197,359.164767
424,Point Z,0,6,0,4507.954197,359.200856
425,Point Z,0,6,0,4507.954197,359.14541
426,Point Z,0,6,0,4507.954197,359.1231
427,Point Z,0,6,0,4507.954197,359.093573
428,Point Z,0,6,0,4507.954197,358.70381
429,Point Z,0,6,0,4507.954197,358.949544
430,Point Z,0,6,0,4507.954197,359.209058
431,Point Z,0,6,0,4507.954197,359.05289
432,Point Z,0,6,0,4507.954197,358.91772
433,Point Z,0,6,0,4507.954197,358.673298
434,Point Z,0,6,0,4507.954197,358.586356
435,Point Z,0,6,0,4507.954197,358.525332
436,Point Z,0,6,0,4507.954197,358.527301
437,Point Z,0,6,0,4507.954197,358.499742
438,Point Z,0,6,0,4507.954197,358.372118
439,Point Z,0,6,0,4507.954197,358.354401
440,Point Z,0,6,0,4507.954197,358.369493
441,Point Z,0,6,0,4507.954197,358.403285
442,Point Z,0,6,0,4507.954197,358.406894
443,Point Z,0,6,0,4507.954197,358.406894
444,Point Z,0,6,0,4507.954197,358.364244
445,Point Z,0,6,0,4507.954197,358.415753
446,Point Z,0,6,0,4507.954197,358.474808
447,Point Z,0,6,0,4507.954197,358.406238
448,Point Z,0,6,0,4507.954197,358.450858
449,Point Z,0,6,0,4507.954197,358.5086
450,Point Z,0,6,0,4507.954197,358.575201
451,Point Z,0,6,0,4507.954197,358.481041
452,Point Z,0,6,0,4507.954197,358.39049
453,Point Z,0,6,0,4507.954197,358.382944
454,Point Z,0,6,0,4507.954197,358.328482
455,Point Z,0,6,0,4507.954197,358.207748
456,Point Z,0,6,0,4507.954197,358.150333
457,Point Z,0,6,0,4507.954197,358.280254
458,Point Z,0,6,0,4507.954197,358.404926
459,Point Z,0,6,0,4507.954197,358.54633
460,Point Z,0,6,0,4507.954197,358.401317
461,Point Z,0,6,0,4507.954197,358.369493
462,Point Z,0,6,0,4507.954197,358.310766
463,Point Z,0,6,0,4507.954197,358.197249
464,Point Z,0,6,0,4507.954197,358.322905
465,Point Z,0,6,0,4507.954197,358.358994
466,Point Z,0,6,0,4507.954197,358.221199
467,Point Z,0,6,0,4507.954197,358.196265
468,Point Z,0,6,0,4507.954197,358.194953
469,Point Z,0,6,0,4507.954197,358.12179
470,Point Z,0,6,0,4507.954197,358.071593
471,Point Z,0,6,0,4507.954197,358.105058
472,Point Z,0,6,0,4507.954197,358.035504
473,Point Z,0,6,0,4507.954197,357.921331
474,Point Z,0,6,0,4507.954197,357.960373
475,Point Z,0,6,0,4507.954197,358.094559
476,Point Z,0,6,0,4507.954197,357.796659
477,Point Z,0,6,0,4507.954197,357.699547
