ID,Station (ft),WSE 'Max' (feet)
2534,1694.502,358.872
2535,1695.424,358.868
2536,1696.341,358.867
2537,1697.252,358.866
2538,1698.165,358.865
2539,1699.082,358.863
2540,1699.765,358.862
2541,1700.003,358.861
2542,1700.465,358.859
2543,1700.927,358.858
2544,1701.389,358.856
2545,1701.851,358.854
2546,1702.775,358.85
2547,1703.699,358.846
2548,1704.625,358.843
2549,1705.553,358.842
2550,1706.472,358.841
2551,1706.92,358.84
2552,1707.367,358.84
2553,1708.238,358.838
2554,1708.726,358.838
2555,1709.091,358.837
2556,1709.929,358.834
2557,1710.75,358.831
2558,1711.553,358.828
2559,1712.349,358.826
2560,1713.151,358.823
2561,1713.963,358.823
2562,1714.79,358.82
2563,1715.646,358.818
2564,1716.535,358.815
2565,1717.444,358.812
2566,1717.826,358.811
2567,1718.356,358.807
2568,1719.26,358.802
2569,1720.153,358.796
2570,1721.037,358.79
2571,1721.913,358.785
2572,1722.781,358.781
2573,1723.643,358.778
2574,1724.504,358.775
2575,1725.371,358.772
2576,1726.243,358.769
2577,1726.719,358.767
2578,1727.12,358.765
2579,1727.999,358.759
2580,1728.879,358.753
2581,1729.319,358.75
2582,1729.759,358.747
2583,1730.199,358.744
2584,1730.639,358.741
2585,1731.517,358.739
2586,1732.389,358.739
2587,1733.255,358.739
2588,1734.115,358.738
2589,1734.963,358.738
2590,1735.12,358.738
2591,1735.793,358.724
2592,1736.357,358.714
2593,1736.607,358.713
2594,1737.017,358.712
2595,1737.427,358.711
2596,1738.265,358.708
2597,1739.116,358.706
2598,1739.201,358.706
2599,1739.969,358.704
2600,1740.822,358.701
2601,1741.682,358.699
2602,1742.561,358.696
2603,1742.847,358.695
2604,1743.461,358.693
2605,1744.365,358.691
2606,1744.732,358.689
2607,1745.258,358.686
2608,1746.139,358.681
2609,1747.013,358.676
2610,1747.886,358.671
2611,1748.757,358.666
2612,1749.63,358.665
2613,1750.501,358.665
2614,1751.374,358.665
2615,1752.248,358.665
2616,1752.688,358.665
2617,1753.064,358.665
2618,1753.128,358.665
2619,1754.02,358.65
2620,1754.384,358.647
2621,1754.926,358.645
2622,1755.846,358.643
2623,1756.133,358.642
2624,1756.774,358.64
2625,1757.699,358.637
2626,1758.613,358.635
2627,1759.507,358.632
2628,1760.387,358.63
2629,1761.264,358.627
2630,1762.142,358.625
2631,1762.682,358.623
2632,1763.015,358.621
2633,1763.886,358.616
2634,1764.758,358.611
2635,1764.934,358.61
2636,1765.632,358.605
2637,1766.078,358.603
2638,1766.506,358.6
2639,1767.04,358.597
2640,1767.375,358.596
2641,1768.236,358.595
2642,1769.09,358.594
2643,1769.939,358.593
2644,1770.787,358.591
2645,1771.638,358.59
2646,1771.671,358.59
2647,1772.503,358.587
2648,1773.39,358.583
2649,1774.302,358.579
2650,1775.228,358.575
2651,1776.158,358.572
2652,1777.089,358.572
2653,1778.018,358.571
2654,1778.94,358.571
2655,1779.846,358.57
2656,1780.019,358.57
2657,1780.707,358.567
2658,1780.729,358.567
2659,1781.59,358.562
2660,1782.439,358.556
2661,1783.289,358.551
2662,1784.142,358.546
2663,1784.997,358.542
2664,1785.855,358.539
2665,1786.715,358.537
2666,1787.58,358.535
2667,1788.447,358.533
2668,1789.054,358.531
2669,1789.317,358.529
2670,1790.192,358.524
2671,1791.073,358.519
2672,1791.96,358.513
2673,1792.84,358.508
2674,1793.69,358.503
2675,1794.095,358.503
2676,1794.5,358.502
2677,1794.894,358.501
2678,1795.287,358.5
2679,1796.07,358.498
2680,1796.875,358.496
2681,1797.722,358.494
2682,1798.166,358.493
2683,1798.245,358.493
2684,1798.611,358.491
2685,1799.52,358.484
2686,1800.434,358.478
2687,1801.352,358.472
2688,1802.275,358.465
2689,1803.202,358.46
2690,1804.134,358.457
2691,1805.078,358.454
2692,1806.033,358.45
2693,1806.689,358.448
2694,1806.994,358.447
2695,1807.602,358.445
2696,1807.957,358.442
2697,1808.912,358.434
2698,1809.838,358.426
2699,1810.704,358.419
2700,1810.731,358.419
2701,1811.497,358.413
2702,1812.243,358.407
2703,1812.993,358.404
2704,1813.779,358.402
2705,1814.599,358.398
2706,1815.018,358.397
2707,1815.437,358.395
2708,1815.859,358.393
2709,1816.12,358.392
2710,1816.282,358.39
2711,1817.132,358.382
2712,1817.985,358.374
2713,1818.837,358.366
2714,1819.683,358.358
2715,1820.52,358.35
2716,1821.349,358.345
2717,1822.174,358.344
2718,1823.002,358.342
2719,1823.832,358.339
2720,1824.666,358.337
2721,1825.507,358.335
2722,1825.582,358.335
2723,1826.358,358.329
2724,1827.221,358.323
2725,1828.092,358.317
2726,1828.965,358.311
2727,1829.839,358.305
2728,1830.715,358.301
2729,1831.592,358.298
2730,1832.469,358.294
2731,1833.345,358.291
2732,1834.217,358.288
2733,1834.543,358.286
2734,1835.083,358.281
2735,1835.95,358.273
2736,1836.824,358.265
2737,1837.709,358.257
2738,1838.603,358.248
2739,1839.499,358.243
2740,1840.385,358.243
2741,1841.258,358.241
2742,1842.119,358.239
2743,1842.974,358.237
2744,1843.557,358.236
2745,1843.831,358.234
2746,1843.974,358.234
2747,1844.694,358.23
2748,1845.564,358.225
2749,1846.437,358.22
2750,1847.311,358.216
2751,1847.75,358.213
2752,1848.188,358.211
2753,1848.631,358.21
2754,1849.074,358.208
2755,1849.967,358.204
2756,1850.416,358.202
2757,1850.866,358.2
2758,1851.315,358.198
2759,1851.765,358.196
2760,1852.138,358.195
2761,1852.664,358.188
2762,1852.895,358.19
2763,1853.561,358.186
2764,1854.454,358.181
2765,1855.345,358.176
2766,1856.233,358.17
2767,1857.12,358.165
2768,1858.007,358.163
2769,1858.894,358.161
2770,1859.781,358.159
2771,1860.227,358.158
2772,1860.674,358.157
2773,1861.146,358.156
2774,1861.507,358.155
2775,1861.618,358.155
2776,1862.737,358.149
2777,1864.18,358.143
2778,1865.046,358.138
2779,1865.913,358.134
2780,1866.778,358.132
2781,1867.643,358.131
2782,1869.073,358.128
2783,1870.166,358.125
2784,1870.494,358.125
2785,1870.623,358.124
2786,1871.079,358.121
2787,1871.941,358.116
2788,1872.367,358.114
2789,1872.793,358.111
2790,1873.217,358.109
2791,1873.642,358.106
2792,1874.486,358.101
2793,1875.33,358.097
2794,1875.751,358.097
2795,1876.173,358.095
2796,1876.594,358.094
2797,1877.016,358.092
2798,1877.86,358.089
2799,1878.707,358.087
2800,1878.969,358.086
2801,1879.132,358.085
2802,1879.556,358.082
2803,1879.979,358.08
2804,1880.401,358.077
2805,1881.237,358.072
2806,1881.652,358.07
2807,1882.066,358.069
2808,1882.889,358.063
2809,1883.711,358.059
2810,1884.532,358.055
2811,1885.353,358.05
2812,1886.174,358.046
2813,1886.995,358.041
2814,1887.82,358.037
2815,1887.915,358.036
2816,1888.654,357.997
2817,1889.049,357.982
2818,1889.504,357.975
2819,1890.372,357.96
2820,1891.256,357.945
2821,1892.152,357.923
2822,1893.056,357.906
2823,1893.96,357.893
2824,1894.431,357.887
2825,1894.859,357.881
2826,1895.754,357.87
2827,1896.646,357.858
2828,1897.459,357.848
2829,1897.538,357.846
2830,1898.43,357.82
2831,1899.322,357.794
2832,1900.216,357.768
2833,1901.112,357.742
2834,1902.009,357.714
2835,1902.54,357.712
2836,1902.909,357.71
2837,1903.817,357.707
2838,1904.734,357.702
2839,1905.658,357.698
2840,1906.441,357.694
2841,1906.583,357.692
2842,1907.507,357.683
2843,1908.431,357.673
2844,1909.357,357.663
2845,1910.284,357.654
2846,1911.212,357.648
2847,1912.14,357.645
2848,1913.068,357.641
2849,1913.995,357.638
2850,1914.897,357.636
2851,1914.92,357.635
2852,1915.842,357.628
2853,1916.76,357.621
2854,1917.678,357.614
2855,1918.595,357.606
2856,1919.511,357.599
2857,1920.424,357.595
2858,1921.33,357.591
2859,1922.216,357.588
2860,1923.058,357.584
2861,1923.841,357.581
2862,1924.407,357.578
2863,1924.574,357.577
2864,1925.29,357.571
2865,1926.015,357.564
2866,1926.757,357.557
2867,1927.136,357.555
2868,1927.515,357.551
2869,1927.904,357.548
2870,1928.294,357.544
2871,1929.093,357.54
2872,1929.894,357.537
2873,1930.683,357.535
2874,1931.467,357.533
2875,1932.257,357.53
2876,1932.738,357.528
2877,1933.05,357.526
2878,1933.851,357.508
2879,1934.094,357.506
2880,1934.676,357.504
2881,1935.529,357.5
2882,1936.394,357.495
2883,1937.246,357.491
2884,1938.069,357.49
2885,1938.858,357.485
2886,1939.617,357.485
2887,1940.364,357.483
2888,1940.742,357.481
2889,1941.12,357.48
2890,1941.512,357.48
2891,1941.904,357.479
2892,1942.378,357.478
2893,1942.721,357.476
2894,1943.143,357.473
2895,1943.566,357.471
2896,1943.997,357.469
2897,1944.428,357.466
2898,1945.288,357.461
2899,1946.134,357.456
2900,1946.964,357.451
2901,1947.771,357.448
2902,1948.543,357.445
2903,1949.282,357.441
2904,1950.013,357.438
2905,1950.55,357.436
2906,1950.769,357.435
2907,1951.031,357.434
2908,1951.576,357.43
2909,1952.43,357.422
2910,1953.311,357.415
2911,1954.199,357.408
2912,1955.09,357.401
2913,1955.982,357.395
2914,1956.88,357.394
2915,1957.781,357.391
2916,1958.685,357.389
2917,1959.591,357.388
2918,1960.344,357.386
2919,1960.493,357.385
2920,1961.379,357.38
2921,1962.231,357.374
2922,1963.035,357.37
2923,1963.42,357.367
2924,1963.805,357.365
2925,1964.564,357.36
2926,1965.327,357.358
2927,1966.084,357.356
2928,1966.813,357.355
2929,1967.519,357.353
2930,1968.25,357.352
2931,1969.051,357.35
2932,1969.334,357.349
2933,1969.353,357.349
2934,1969.919,357.346
2935,1970.061,357.345
2936,1970.816,357.341
2937,1971.717,357.337
2938,1972.61,357.332
2939,1973.484,357.327
2940,1974.329,357.325
2941,1974.74,357.324
2942,1975.151,357.323
2943,1975.964,357.322
2944,1976.77,357.32
2945,1977.559,357.319
2946,1978.307,357.317
2947,1979.044,357.313
2948,1979.768,357.309
2949,1980.507,357.305
2950,1981.263,357.301
2951,1981.648,357.299
2952,1982.033,357.297
2953,1982.424,357.295
2954,1982.815,357.293
2955,1983.375,357.292
2956,1983.608,357.292
2957,1984.408,357.29
2958,1985.205,357.288
2959,1986.001,357.287
2960,1986.672,357.285
2961,1986.815,357.285
2962,1987.619,357.284
2963,1987.647,357.284
2964,1988.484,357.275
2965,1989.316,357.266
2966,1990.149,357.258
2967,1990.379,357.256
2968,1990.977,357.25
2969,1991.797,357.241
2970,1992.603,357.24
2971,1993.422,357.239
2972,1994.304,357.238
2973,1995.258,357.237
2974,1995.505,357.236
2975,1996.239,357.226
2976,1996.931,357.216
2977,1997.204,357.213
2978,1997.676,357.209
2979,1998.149,357.204
2980,1999.093,357.195
2981,2000.043,357.186
2982,2000.999,357.176
2983,2001.479,357.174
2984,2001.958,357.172
2985,2002.437,357.171
2986,2002.915,357.169
2987,2003.87,357.165
2988,2004.818,357.162
2989,2005.271,357.16
2990,2005.758,357.155
2991,2006.696,357.146
2992,2007.635,357.136
2993,2008.576,357.127
2994,2009.518,357.117
2995,2010.46,357.112
2996,2010.931,357.109
2997,2011.401,357.107
2998,2012.343,357.102
2999,2013.285,357.097
3000,2013.778,357.094
3001,2014.225,357.084
3002,2014.739,357.087
3003,2015.162,357.081
3004,2016.097,357.068
3005,2017.03,357.055
3006,2017.963,357.042
3007,2018.896,357.029
3008,2019.828,357.024
3009,2020.761,357.02
3010,2021.693,357.015
3011,2022.16,357.013
3012,2022.626,357.011
3013,2023.091,357.009
3014,2023.239,357.008
3015,2023.557,357.004
3016,2024.486,356.991
3017,2025.41,356.979
3018,2026.328,356.967
3019,2027.235,356.955
3020,2028.131,356.948
3021,2028.577,356.946
3022,2029.022,356.944
3023,2029.911,356.94
3024,2030.803,356.936
3025,2031.669,356.932
3026,2031.701,356.932
3027,2032.617,356.923
3028,2033.552,356.914
3029,2034.502,356.905
3030,2034.977,356.9
3031,2035.453,356.896
3032,2035.923,356.891
3033,2036.393,356.887
3034,2037.316,356.88
3035,2037.835,356.876
3036,2038.219,356.873
3037,2039.096,356.867
3038,2039.947,356.861
3039,2040.786,356.855
3040,2041.204,356.852
3041,2041.625,356.844
3042,2042.467,356.829
3043,2043.312,356.814
3044,2044.172,356.799
3045,2045.053,356.784
3046,2045.949,356.776
3047,2046.85,356.773
3048,2047.751,356.77
3049,2048.65,356.768
3050,2049.541,356.765
3051,2049.664,356.764
3052,2050.419,356.757
3053,2051.286,356.75
3054,2052.146,356.744
3055,2052.997,356.737
3056,2053.84,356.731
3057,2054.258,356.729
3058,2054.677,356.726
3059,2055.519,356.722
3060,2056.376,356.72
3061,2057.256,356.719
3062,2058.15,356.717
3063,2058.601,356.716
3064,2059.051,356.715
3065,2059.954,356.714
3066,2060.456,356.713
3067,2060.857,356.71
3068,2060.981,356.709
3069,2061.76,356.701
3070,2062.663,356.692
3071,2063.565,356.684
3072,2064.466,356.676
3073,2065.366,356.671
3074,2066.269,356.666
3075,2067.176,356.661
3076,2068.086,356.658
3077,2068.998,356.652
3078,2069.909,356.642
3079,2070.36,356.636
3080,2070.82,356.632
3081,2071.727,356.624
3082,2072.622,356.616
3083,2073.056,356.613
3084,2073.49,356.609
3085,2073.907,356.606
3086,2074.324,356.603
3087,2075.136,356.599
3088,2075.226,356.598
3089,2075.941,356.594
3090,2076.755,356.588
3091,2077.15,356.586
3092,2077.58,356.581
3093,2078.413,356.57
3094,2079.251,356.559
3095,2080.097,356.548
3096,2080.959,356.537
3097,2081.835,356.532
3098,2082.72,356.532
3099,2083.605,356.532
3100,2084.042,356.532
3101,2084.479,356.532
3102,2085.34,356.532
3103,2085.552,356.532
3104,2086.162,356.525
3105,2086.189,356.525
3106,2087.037,356.518
3107,2087.883,356.513
3108,2088.717,356.508
3109,2089.528,356.504
3110,2090.313,356.5
3111,2091.077,356.496
3112,2091.839,356.492
3113,2092.618,356.487
3114,2092.902,356.487
3115,2093.43,356.486
3116,2094.278,356.485
3117,2094.334,356.485
3118,2095.161,356.482
3119,2095.656,356.477
3120,2096.073,356.472
3121,2096.931,356.46
3122,2096.998,356.459
3123,2097.927,356.446
3124,2098.857,356.433
3125,2099.784,356.42
3126,2100.702,356.417
3127,2101.606,356.414
3128,2102.494,356.412
3129,2103.371,356.41
3130,2104.101,356.408
3131,2104.247,356.406
3132,2105.126,356.4
3133,2106.011,356.393
3134,2106.9,356.386
3135,2107.345,356.383
3136,2107.79,356.38
3137,2108.679,356.375
3138,2109.568,356.371
3139,2110.015,356.369
3140,2110.463,356.367
3141,2110.914,356.365
3142,2111.366,356.363
3143,2112.273,356.36
3144,2112.496,356.359
3145,2113.179,356.353
3146,2113.481,356.354
3147,2114.078,356.351
3148,2114.968,356.347
3149,2115.851,356.342
3150,2116.724,356.338
3151,2117.571,356.334
3152,2118.375,356.331
3153,2119.147,356.329
3154,2119.924,356.327
3155,2120.733,356.325
3156,2121.556,356.324
3157,2122.106,356.322
3158,2122.353,356.321
3159,2123.109,356.318
3160,2123.476,356.316
3161,2123.842,356.314
3162,2124.571,356.311
3163,2124.939,356.309
3164,2125.307,356.308
3165,2125.682,356.306
3166,2126.056,356.305
3167,2126.44,356.302
3168,2126.822,356.302
3169,2127.604,356.3
3170,2128.398,356.298
3171,2129.201,356.297
3172,2130.01,356.295
3173,2130.819,356.294
3174,2131.057,356.293
3175,2131.633,356.29
3176,2132.456,356.286
3177,2133.3,356.282
3178,2133.538,356.28
3179,2134.166,356.277
3180,2135.047,356.273
3181,2135.931,356.27
3182,2136.814,356.268
3183,2137.696,356.267
3184,2138.577,356.265
3185,2139.46,356.264
3186,2140.038,356.263
3187,2140.346,356.261
3188,2140.792,356.259
3189,2141.237,356.257
3190,2142.136,356.253
3191,2143.043,356.248
3192,2143.956,356.244
3193,2144.868,356.24
3194,2145.769,356.238
3195,2146.645,356.235
3196,2147.484,356.232
3197,2148.289,356.229
3198,2148.52,356.229
3199,2149.078,356.224
3200,2149.453,356.228
3201,2149.868,356.223
3202,2150.664,356.212
3203,2151.467,356.202
3204,2152.286,356.191
3205,2153.137,356.18
3206,2154.026,356.172
3207,2154.485,356.17
3208,2154.945,356.169
3209,2155.411,356.167
3210,2155.877,356.166
3211,2156.813,356.163
3212,2157.749,356.161
3213,2158.009,356.16
3214,2158.685,356.154
3215,2159.621,356.146
3216,2160.558,356.138
3217,2161.494,356.131
3218,2162.43,356.123
3219,2163.362,356.119
3220,2163.823,356.117
3221,2164.283,356.114
3222,2164.734,356.112
3223,2165.184,356.11
3224,2166.066,356.106
3225,2166.5,356.103
3226,2166.932,356.096
3227,2167.391,356.099
3228,2167.788,356.096
3229,2168.635,356.089
3230,2169.472,356.082
3231,2170.306,356.075
3232,2171.139,356.067
3233,2171.971,356.062
3234,2172.803,356.061
3235,2173.634,356.059
3236,2174.465,356.058
3237,2175.303,356.056
3238,2175.973,356.055
3239,2176.146,356.054
3240,2176.986,356.05
3241,2177.815,356.046
3242,2178.628,356.042
3243,2179.433,356.038
3244,2180.236,356.034
3245,2181.044,356.032
3246,2181.863,356.03
3247,2182.282,356.028
3248,2182.701,356.027
3249,2183.126,356.026
3250,2183.551,356.025
3251,2184.406,356.022
3252,2184.692,356.021
3253,2185.258,356.019
3254,2186.11,356.014
3255,2186.962,356.01
3256,2187.823,356.006
3257,2188.701,356.002
3258,2189.599,355.998
3259,2190.51,355.996
3260,2191.424,355.994
3261,2192.339,355.993
3262,2193.253,355.991
3263,2193.946,355.989
3264,2194.156,355.988
3265,2194.896,355.984
3266,2195.025,355.983
3267,2195.83,355.979
3268,2196.562,355.975
3269,2197.249,355.971
3270,2197.93,355.967
3271,2198.63,355.965
3272,2199.356,355.963
3273,2200.097,355.961
3274,2200.851,355.959
3275,2201.62,355.957
3276,2202.404,355.956
3277,2202.546,355.955
3278,2203.196,355.951
3279,2203.992,355.945
3280,2204.79,355.941
3281,2205.595,355.935
3282,2206.415,355.929
3283,2206.835,355.926
3284,2207.255,355.925
3285,2208.113,355.922
3286,2208.981,355.92
3287,2209.853,355.917
3288,2210.731,355.914
3289,2211.614,355.912
3290,2211.919,355.911
3291,2212.503,355.907
3292,2213.396,355.902
3293,2214.288,355.896
3294,2215.182,355.891
3295,2216.08,355.885
3296,2216.986,355.882
3297,2217.905,355.879
3298,2218.832,355.877
3299,2219.293,355.875
3300,2219.753,355.874
3301,2220.205,355.873
3302,2220.656,355.872
3303,2220.898,355.871
3304,2221.543,355.866
3305,2222.42,355.859
3306,2223.292,355.852
3307,2224.156,355.846
3308,2225.013,355.839
3309,2225.871,355.835
3310,2226.739,355.832
3311,2227.626,355.83
3312,2228.531,355.827
3313,2228.989,355.826
3314,2229.448,355.825
3315,2229.888,355.824
3316,2229.906,355.823
3317,2230.365,355.82
3318,2231.278,355.812
3319,2232.188,355.805
3320,2233.098,355.798
3321,2234.007,355.791
3322,2234.919,355.786
3323,2235.834,355.784
3324,2235.854,355.784
3325,2236.756,355.782
3326,2237.683,355.779
3327,2238.613,355.777
3328,2238.874,355.776
3329,2239.544,355.771
3330,2240.475,355.764
3331,2241.407,355.757
3332,2242.338,355.75
3333,2243.268,355.743
3334,2243.815,355.741
3335,2244.196,355.74
3336,2245.119,355.737
3337,2246.039,355.734
3338,2246.956,355.73
3339,2247.856,355.727
3340,2247.868,355.727
3341,2248.778,355.72
3342,2249.686,355.713
3343,2250.589,355.706
3344,2251.037,355.703
3345,2251.485,355.7
3346,2251.929,355.696
3347,2252.374,355.693
3348,2253.256,355.691
3349,2254.132,355.69
3350,2254.997,355.688
3351,2255.074,355.688
3352,2255.853,355.686
3353,2256.703,355.684
3354,2256.841,355.684
3355,2257.553,355.681
3356,2258.412,355.677
3357,2258.689,355.676
3358,2259.288,355.673
3359,2260.185,355.669
3360,2261.098,355.664
3361,2262.015,355.659
3362,2262.933,355.653
3363,2263.85,355.648
3364,2264.769,355.642
3365,2265.688,355.636
3366,2265.824,355.635
3367,2266.591,355.623
3368,2267.462,355.61
3369,2267.916,355.603
3370,2268.296,355.597
3371,2269.104,355.583
3372,2269.892,355.571
3373,2270.659,355.563
3374,2271.41,355.559
3375,2272.158,355.554
3376,2272.917,355.55
3377,2273.69,355.545
3378,2274.476,355.541
3379,2274.811,355.539
3380,2275.286,355.531
3381,2276.132,355.516
3382,2277.011,355.502
3383,2277.908,355.487
3384,2278.362,355.479
3385,2278.552,355.475
3386,2278.816,355.471
3387,2279.273,355.464
3388,2279.73,355.46
3389,2280.651,355.449
3390,2281.576,355.439
3391,2282.503,355.428
3392,2283.266,355.42
3393,2283.43,355.412
3394,2284.119,355.409
3395,2284.356,355.404
3396,2285.283,355.383
3397,2286.209,355.362
3398,2287.13,355.342
3399,2288.045,355.32
3400,2288.953,355.31
3401,2289.857,355.307
3402,2290.76,355.305
3403,2291.663,355.303
3404,2292.566,355.3
3405,2292.778,355.3
3406,2293.471,355.296
3407,2294.379,355.291
3408,2295.289,355.285
3409,2296.201,355.28
3410,2297.114,355.275
3411,2298.023,355.272
3412,2298.923,355.27
3413,2299.805,355.268
3414,2300.668,355.265
3415,2301.515,355.263
3416,2301.762,355.262
3417,2302.349,355.259
3418,2303.172,355.253
3419,2303.99,355.248
3420,2304.807,355.242
3421,2305.628,355.238
3422,2306.456,355.235
3423,2307.285,355.234
3424,2308.1,355.233
3425,2308.892,355.233
3426,2309.285,355.233
3427,2309.679,355.232
3428,2310.085,355.232
3429,2310.171,355.232
3430,2310.49,355.23
3431,2311.34,355.212
3432,2311.433,355.212
3433,2312.221,355.21
3434,2313.12,355.207
3435,2314.029,355.204
3436,2314.945,355.201
3437,2315.865,355.2
3438,2316.786,355.199
3439,2317.708,355.198
3440,2318.623,355.196
3441,2319.038,355.196
3442,2319.511,355.191
3443,2320.355,355.178
3444,2320.462,355.178
3445,2321.168,355.176
3446,2321.979,355.173
3447,2322.818,355.171
3448,2323.714,355.168
3449,2323.762,355.168
3450,2324.662,355.166
3451,2325.618,355.163
3452,2326.529,355.16
3453,2327.383,355.158
3454,2328.206,355.154
3455,2328.724,355.153
3456,2329.02,355.151
3457,2329.425,355.148
3458,2329.83,355.145
3459,2330.624,355.139
3460,2331.007,355.137
3461,2331.389,355.134
3462,2332.128,355.128
3463,2332.858,355.123
3464,2333.447,355.121
3465,2333.599,355.12
3466,2334.217,355.118
3467,2334.366,355.118
3468,2335.159,355.114
3469,2335.97,355.111
3470,2336.783,355.107
3471,2337.321,355.105
3472,2337.591,355.103
3473,2337.989,355.101
3474,2338.387,355.099
3475,2338.778,355.096
3476,2339.169,355.093
3477,2339.551,355.091
3478,2339.932,355.09
3479,2340.677,355.086
3480,2341.416,355.081
3481,2342.167,355.075
3482,2342.937,355.075
3483,2343.73,355.073
3484,2344.549,355.07
3485,2345.392,355.068
3486,2346.249,355.065
3487,2346.706,355.064
3488,2347.117,355.061
3489,2348.001,355.055
3490,2348.57,355.051
3491,2348.899,355.049
3492,2349.81,355.042
3493,2350.73,355.036
3494,2351.658,355.031
3495,2352.594,355.026
3496,2353.538,355.022
3497,2354.477,355.017
3498,2355.218,355.013
3499,2355.395,355.012
3500,2356.293,355.004
3501,2357.179,354.996
3502,2358.057,354.989
3503,2358.927,354.981
3504,2359.785,354.975
3505,2360.639,354.972
3506,2361.507,354.971
3507,2362.397,354.97
3508,2363.307,354.968
3509,2364.225,354.967
3510,2364.663,354.966
3511,2365.143,354.965
3512,2366.055,354.961
3513,2366.959,354.958
3514,2367.854,354.955
3515,2368.069,354.954
3516,2368.746,354.952
3517,2369.238,354.95
3518,2369.641,354.949
3519,2370.541,354.947
3520,2371.444,354.946
3521,2371.896,354.945
3522,2372.347,354.944
3523,2372.797,354.943
3524,2373.246,354.942
3525,2373.639,354.941
3526,2374.134,354.939
3527,2375.001,354.935
3528,2375.848,354.931
3529,2376.684,354.927
3530,2377.517,354.923
3531,2378.348,354.919
3532,2379.181,354.917
3533,2380.019,354.914
3534,2380.871,354.911
3535,2381.741,354.909
3536,2382.614,354.906
3537,2383.464,354.899
3538,2384.283,354.893
3539,2385.087,354.886
3540,2385.898,354.88
3541,2386.718,354.873
3542,2387.541,354.868
3543,2388.366,354.864
3544,2389.209,354.86
3545,2390.076,354.855
3546,2390.959,354.851
3547,2391.563,354.848
3548,2391.837,354.845
3549,2392.7,354.838
3550,2393.127,354.833
3551,2393.553,354.83
3552,2394.406,354.822
3553,2395.271,354.815
3554,2396.15,354.808
3555,2397.037,354.806
3556,2397.928,354.804
3557,2398.822,354.802
3558,2399.71,354.8
3559,2400.061,354.8
3560,2400.543,354.799
3561,2400.57,354.799
3562,2401.373,354.794
3563,2402.119,354.79
3564,2402.843,354.787
3565,2403.585,354.783
3566,2404.376,354.779
3567,2405.235,354.774
3568,2406.15,354.769
3569,2407.088,354.763
3570,2408.029,354.757
3571,2408.953,354.751
3572,2409.296,354.75
3573,2409.832,354.719
3574,2410.249,354.717
3575,2410.665,354.716
3576,2411.482,354.713
3577,2411.897,354.711
3578,2412.312,354.71
3579,2413.164,354.707
3580,2414.037,354.703
3581,2414.918,354.699
3582,2415.794,354.695
3583,2416.665,354.691
3584,2417.54,354.687
3585,2418.11,354.684
3586,2418.428,354.681
3587,2419.328,354.672
3588,2420.235,354.664
3589,2421.144,354.655
3590,2421.597,354.65
3591,2422.051,354.646
3592,2422.504,354.641
3593,2422.956,354.639
3594,2423.853,354.635
3595,2424.732,354.63
3596,2425.591,354.628
3597,2426.439,354.624
3598,2427.295,354.619
3599,2427.543,354.618
3600,2428.166,354.61
3601,2429.036,354.6
3602,2429.888,354.59
3603,2430.723,354.579
3604,2431.554,354.569
3605,2432.384,354.561
3606,2433.209,354.559
3607,2434.038,354.557
3608,2434.878,354.555
3609,2435.724,354.553
3610,2436.544,354.551
3611,2436.565,354.55
3612,2437.402,354.544
3613,2438.238,354.538
3614,2439.072,354.532
3615,2439.903,354.526
3616,2440.725,354.52
3617,2441.196,354.518
3618,2441.533,354.517
3619,2441.932,354.515
3620,2442.33,354.513
3621,2442.726,354.511
3622,2443.122,354.51
3623,2443.913,354.507
3624,2444.402,354.505
3625,2444.703,354.503
3626,2444.958,354.502
3627,2445.493,354.497
3628,2445.903,354.497
3629,2446.283,354.495
3630,2447.078,354.49
3631,2447.884,354.485
3632,2448.715,354.481
3633,2449.577,354.475
3634,2450.466,354.47
3635,2451.37,354.468
3636,2452.276,354.465
3637,2453.17,354.462
3638,2454.045,354.46
3639,2454.51,354.458
3640,2454.9,354.455
3641,2455.747,354.449
3642,2456.592,354.442
3643,2457.439,354.436
3644,2458.287,354.43
3645,2459.134,354.424
3646,2459.98,354.422
3647,2460.816,354.419
3648,2461.633,354.417
3649,2462.423,354.415
3650,2463.188,354.413
3651,2463.486,354.412
3652,2463.941,354.409
3653,2464.695,354.405
3654,2465.079,354.402
3655,2465.463,354.4
3656,2465.864,354.398
3657,2466.265,354.395
3658,2466.687,354.392
3659,2467.108,354.39
3660,2467.547,354.387
3661,2467.985,354.385
3662,2468.88,354.383
3663,2469.78,354.38
3664,2470.68,354.378
3665,2471.58,354.376
3666,2472.019,354.375
3667,2472.481,354.371
3668,2473.381,354.365
3669,2474.278,354.359
3670,2474.722,354.356
3671,2475.167,354.352
3672,2476.047,354.346
3673,2476.921,354.341
3674,2477.79,354.339
3675,2478.65,354.338
3676,2479.502,354.336
3677,2480.356,354.335
3678,2481.233,354.333
3679,2481.46,354.333
3680,2482.14,354.329
3681,2483.07,354.324
3682,2484.015,354.319
3683,2484.968,354.314
3684,2485.914,354.309
3685,2486.827,354.306
3686,2487.682,354.303
3687,2488.48,354.301
3688,2489.246,354.298
3689,2489.63,354.297
3690,2490,354.296
3691,2490.014,354.296
3692,2490.41,354.291
3693,2490.805,354.292
3694,2490.891,354.292
3695,2491.613,354.289
3696,2492.413,354.284
3697,2493.188,354.281
3698,2493.937,354.277
